topology_id,termination_status,pd_tot,objective,solve_time
1,1,0.8194586056295836,820.1545920925179,3.7350001335144043
2,1,3.5072876339181835,4046.6989403153016,0.01399993896484375
2,1,2.7736738102647576,2943.347013646965,0.01100015640258789
3,1,4.5941792611246335,5159.855822973091,0.29600000381469727
3,1,8.86993701768247,673007.969765038,0.0029997825622558594
3,1,5.910581093934376,10460.413002996209,0.015000104904174805
3,1,3.9044395530053326,3924.1850807497644,0.00599980354309082
3,1,6.7561283398964544,53339.585315105774,0.014999866485595703
3,1,3.3642123496911016,3379.2394376630614,0.008999824523925781
3,1,4.809716431492717,5981.0462338197185,0.0
4,1,1.8808405881976484,1886.8354116032037,0.01699995994567871
4,1,8.304140791998801,1.9351166860016624e6,0.05099987983703613
5,1,11.521608196506065,483040.6724843276,0.014999866485595703
5,1,5.135513406705207,7255.574860377873,0.009999990463256836
5,1,4.322505368809951,4348.660465311014,0.01900005340576172
5,1,10.353573060061521,387275.6500189474,0.03399991989135742
5,1,4.879662075493385,6335.865796634384,0.014000177383422852
6,1,4.633927524363694,6617.520977441007,0.012000083923339844
6,1,2.990623475205393,3308.535684551442,0.015000104904174805
6,1,0.6481250260235819,649.1806246868111,0.01399993896484375
8,1,6.699655703097897,109203.01417831019,0.019999980926513672
8,1,6.18505030872924,48531.86398503185,0.01699995994567871
8,1,6.060372443007691,10376.145767132142,0.01699995994567871
8,1,0.3301627898487542,330.4626578013273,0.01699995994567871
8,1,3.984597879274861,4778.646075770322,0.014999866485595703
9,1,0.13518668754465235,135.19919034857995,0.016000032424926758
9,1,9.34031791774758,17345.33064471422,0.017000198364257812
10,1,4.901456663441024,7629.992142589569,0.014000177383422852
10,1,6.2454520245796825,422399.39672771096,0.0410001277923584
10,1,10.609905640312178,1.3120489455485693e6,0.02499985694885254
11,1,1.2810134196623837,1284.6611341437897,0.01900005340576172
11,1,12.849379005232693,29079.593291285444,0.021999835968017578
11,1,8.576540022894841,16088.34075608134,0.019999980926513672
11,1,0.03886626067022166,38.855688834875686,0.01699995994567871
12,1,12.234126874424208,1.3227128109435404e6,0.031999826431274414
12,1,9.348880116621789,1.3114644757065107e6,0.029000043869018555
12,1,5.187810849327907,282010.3977747608,0.0279998779296875
12,1,12.650617450618025,1.3441303031861384e6,0.032000064849853516
13,1,1.4860945194810475,1488.9206530280867,0.017999887466430664
13,1,14.629120826384089,709462.2289837216,0.03600001335144043
13,1,2.23806327399608,2244.6529068885247,0.02200007438659668
13,1,13.297795315361082,602580.6769710263,0.026999950408935547
14,1,11.374671779004279,667890.3222212163,0.03000020980834961
14,1,3.82767148128921,3871.4889171734244,0.02200007438659668
14,1,6.874247039402744,227193.11471439837,0.029000043869018555
14,1,1.4285319942973658,1434.2785274488344,0.017999887466430664
