topology_id,termination_status,pd_tot,objective,solve_time
1,1,10.658916756757908,24491.47135538912,3.816999912261963
2,1,3.106569248775033,3442.778874944271,0.007999897003173828
3,1,0.790448931665345,791.1084271211739,0.24699997901916504
3,1,4.819549702110751,6098.069808605102,0.002000093460083008
3,1,4.112371682776127,4134.626442133695,0.021999835968017578
4,1,1.760551689561242,1765.790892846997,0.010999917984008789
4,1,0.39189414146532775,392.1094061327007,0.010999917984008789
4,1,5.774070319031791,175075.670482845,0.0009999275207519531
4,1,0.5076842510247539,508.0490853624843,0.01100015640258789
4,1,0.6601953499221858,660.848268922412,0.009999990463256836
5,1,2.21773247857967,2223.8865720493845,0.016000032424926758
7,1,7.087192399503986,16254.270295682976,0.013000011444091797
7,1,9.853099974260696,26141.961406177015,0.018000125885009766
7,1,2.389686259402635,2405.3477198655555,0.016000032424926758
7,1,5.0328754933262445,9736.559413388455,0.017000198364257812
7,1,8.542022948234651,21500.58778789256,0.015000104904174805
7,1,7.310415344582962,17006.59333455055,0.015000104904174805
7,1,7.244516644571433,16687.604591269013,0.012000083923339844
7,1,9.491735658829223,24729.063709773713,0.006000041961669922
7,1,0.96378363686379,966.1191412540359,0.023000001907348633
8,1,9.55883342188315,681307.0202704648,0.031000137329101562
9,1,9.291264949107534,17333.80164915783,0.015000104904174805
9,1,8.36332847011816,16467.344059971067,0.01699995994567871
9,1,0.25313447416721935,253.19341490038934,0.013000011444091797
9,1,3.145349953936078,3158.493257724839,0.018000125885009766
9,1,4.962274879968889,6209.208613387956,0.02200007438659668
10,1,11.47195838786914,1.4315842761636924e6,0.024000167846679688
10,1,12.042824501776199,1.4546902027874705e6,0.024000167846679688
10,1,8.64122413953358,1.175523355028209e6,0.03600001335144043
10,1,3.8700705555857415,3894.1728254432082,0.020999908447265625
11,1,0.016132782482784283,16.119079292835234,0.013000011444091797
11,1,10.261691104204324,21294.383122490042,0.019999980926513672
11,1,10.591599840348016,21447.672340312227,0.021999835968017578
12,1,4.477735326796602,39082.77550121353,0.0279998779296875
12,1,5.831758217167306,557303.3769971813,0.0280001163482666
12,1,3.4955319083727474,6603.885555620287,0.02200007438659668
12,1,10.270988459942997,1.3357040297864594e6,0.03299999237060547
12,1,12.908250721996726,1.3943187038965132e6,0.03500008583068848
12,1,2.2510134965194175,2262.482962712528,0.019999980926513672
12,1,7.518649182150055,1.1854840076640747e6,0.032000064849853516
13,1,2.1946400481394424,2200.795395038513,0.018000125885009766
13,1,7.237386140017371,20820.83902302415,0.04200005531311035
13,1,12.308869555138225,532620.1985076963,0.02499985694885254
13,1,6.267769290213123,11768.965287999585,0.017999887466430664
14,1,0.4526128745826111,453.06175946393967,0.01699995994567871
15,1,11.728770392935504,28711.066084518156,0.020999908447265625
15,1,4.758674998472659,5657.235772673456,0.01699995994567871
15,1,3.718174306789009,3737.196928319006,0.023000001907348633
15,1,10.625422385604386,24371.782733642707,0.023000001907348633
15,1,1.5912193331189584,1594.6813823282316,0.01699995994567871
15,1,8.271464641432198,16301.428535248288,0.01699995994567871
15,1,7.2144977097110194,13080.363793252161,0.024000167846679688
16,1,6.765543431196156,12425.199399901932,0.013000011444091797
16,1,3.7231804762547642,4372.974484708426,0.01100015640258789
16,1,8.018343625859115,16231.813453345658,0.020000219345092773
16,1,1.5190338482551176,1524.7508498270427,0.01900005340576172
16,1,10.808972586931471,25709.80415786262,0.01900005340576172
17,1,0.06611122614107735,92.55160677204228,0.016000032424926758
17,1,8.453417916820527,24371.50243015546,0.018999814987182617
17,1,0.4678944594726328,662.3605918264806,0.016000032424926758
18,1,0.42406468063389235,424.39924254874654,0.01699995994567871
18,1,10.725635600137245,2.215511508664011e6,0.02500009536743164
18,1,2.3100902401479564,12330.733576065504,0.02500009536743164
18,1,0.1848989879903178,184.93213032870028,0.014999866485595703
19,1,1.2441925514525374,1248.6474532455265,0.01900005340576172
19,1,5.021444919886096,6595.208807430057,0.01900005340576172
19,1,12.263200161593616,242319.18492158924,0.02200007438659668
20,1,0.29574459062469516,295.97682638758187,0.01900005340576172
21,1,3.2726550997363746,3286.99878923461,0.01900005340576172
21,1,1.0256842062509595,1027.0445891800598,0.014999866485595703
21,1,11.013892229909036,25812.598413397394,0.019999980926513672
21,1,4.292766567195334,4317.620009341219,0.021000146865844727
21,1,6.39577106331882,10565.077813094456,0.029000043869018555
21,1,10.493701866153366,19112.979838529256,0.019999980926513672
21,1,3.702627690003648,3721.3032727552786,0.020999908447265625
22,1,0.8294257507495717,830.851976889071,0.01699995994567871
22,1,8.325841860117865,15483.629969323905,0.019999980926513672
22,1,3.8649602913753944,3898.9214614317502,0.02200007438659668
22,1,2.5321082831286783,2546.2877982689874,0.01699995994567871
22,1,12.433357605505424,27857.39587242528,0.019999980926513672
23,1,13.05396270317006,588876.2933958308,0.02700018882751465
23,1,7.289131320508973,45998.919257383495,0.04999995231628418
23,1,3.712677097090891,3731.0365404773074,0.02200007438659668
23,1,12.108696791388185,501412.67985465744,0.023999929428100586
24,1,1.3944391582362463,1399.2339061264443,0.023000001907348633
24,1,0.26860400886690333,268.78368566487245,0.015000104904174805
24,1,5.700805411554241,10403.057841582871,0.019999980926513672
24,1,3.399181551782997,3882.4575676659706,0.01900005340576172
24,1,4.755496025552631,6618.0720152079375,0.019999980926513672
25,1,12.423513290324642,253096.0625370863,0.031000137329101562
25,1,0.3001605970950751,300.262682733524,0.017999887466430664
2,1,7.978799977125635,16113.601571206633,0.016000032424926758
4,1,8.100223631989245,1.8123485984481613e6,0.023000001907348633
6,1,2.9819005013910838,3295.41406722217,0.017000198364257812
6,1,3.666424227649082,4327.09154937902,0.01100015640258789
7,1,5.327064386467404,10631.143689815925,0.01900005340576172
7,1,7.851065960065777,19078.23851479271,0.018000125885009766
25,1,0.7313981849839023,732.0367991704212,0.009999990463256836
26,1,4.807943676954969,9517.16457771885,0.012000083923339844
26,1,3.8635511584202034,5467.909362796216,0.011999845504760742
26,1,2.3266590592029854,2336.961800662023,0.009999990463256836
26,1,10.351839285253405,1.9490546483629737e6,0.021999835968017578
27,1,5.620082347633602,9558.766945268215,0.009000062942504883
27,1,4.53520024841312,5025.0847887585915,0.014999866485595703
27,1,6.435361114152981,12571.168397732567,0.010999917984008789
28,1,8.932733879245284,25454.951201208383,0.009000062942504883
28,1,1.8853788254495447,2795.4120913981683,0.010999917984008789
28,1,2.7255348766899177,5006.946023656845,0.016000032424926758
29,1,5.039293422897149,9975.086672339303,0.014999866485595703
33,1,5.415890582359232,10985.224238238488,0.013000011444091797
33,1,0.05608015288007429,56.08374312725368,0.007999897003173828
33,1,2.79971888696657,3002.3538028538574,0.01399993896484375
34,1,0.7380574760524539,738.8885629063753,0.009999990463256836
34,1,6.061037650604833,373996.51256568736,0.013000011444091797
34,1,7.599200699019637,1.4306873852170906e6,0.013000011444091797
35,1,1.7201501877721892,1727.476556141566,0.010999917984008789
35,1,7.742535572776884,15394.286652878929,0.013000011444091797
35,1,9.230996290722961,19875.912799643353,0.009999990463256836
36,1,5.228401851990735,7072.503850231186,0.010999917984008789
37,1,10.845669849151712,1.3540395325473894e6,0.020999908447265625
37,1,5.4045668646085225,334333.21284781967,0.023000001907348633
38,1,7.207555679798272,13287.404205148878,0.015000104904174805
38,1,3.3629968908552197,3397.101637206742,0.016000032424926758
39,1,13.436108608138676,30803.11609099825,0.016000032424926758
