1,2,3,4,5,6
0.6137958,0.633861,1.0284697,2.035303,-0.33757687,-0.35889018
-0.003123491,-0.0029288745,-0.023050463,-0.0050430396,-0.004016986,-0.005474899
1.4630013,-0.36758202,-2.466227,1.4745976,-2.2366364,-0.012637487
1.01151,-0.24453561,-2.0883183,1.0276325,-1.5657052,-0.012413201
1.2381629,-0.27971387,-2.2572937,1.2765673,-1.8764093,-0.012871896
0.25060943,0.6385775,0.99500483,2.1350603,-0.13388632,-0.39469162
0.7242924,-0.26092923,-1.8971931,0.74090403,-1.2348112,-0.009118604
0.5988338,0.67203665,0.5239173,2.215046,-0.31739652,-0.5313753
0.29066616,0.6010342,1.1537266,2.2948987,-0.29998776,-0.2867576
0.47160506,-0.22245376,-1.589506,1.6313926,-1.1992584,0.0031599419
0.4044015,-0.2112185,-1.5405618,1.802175,-1.1870716,0.0025799389
-0.0042177606,-0.0011371939,-0.023143196,-0.0068625174,-0.003671497,-0.003919677
0.003811951,0.014165985,-0.045536734,-0.0058559626,-0.00086771685,-0.0038394537
0.0029362778,0.0090062665,-0.03826188,-0.010390279,-0.0020165178,-0.003771435
0.6108658,0.7716068,0.89861214,2.248823,-0.2783488,-0.51842135
0.002581422,0.0062227827,-0.034001727,-0.0138025265,-0.0024368956,-0.0038516978
0.41998556,-0.21391374,-1.55018,1.7318221,-1.1782798,0.0029133062
-0.0005005504,-0.0032843454,-0.021504335,-0.015174099,-0.00405159,-0.0049100267
1.4735904,-0.31238842,-2.4423952,1.5045471,-2.1817055,-0.016870568
0.6514629,0.70133454,0.71101296,1.8942572,-0.24663211,-0.5004484
0.00019124066,0.0052896473,-0.032603126,-0.009091699,-0.002496904,-0.003856565
0.19845313,-0.17728247,-1.380754,2.1896677,-1.0998126,0.0021724654
0.6743636,0.68628985,0.4307124,1.6934748,-0.16685477,-0.58076835
0.026321366,0.05087283,-0.1269818,0.015072159,-0.009736561,0.01546905
0.42837572,0.55958664,0.35153437,1.7536092,-0.22412615,-0.46968657
1.047383,-0.25020796,-2.1147323,1.0898173,-1.6227695,-0.012417498
1.244666,-0.2806916,-2.2622342,1.2841102,-1.8854004,-0.012910284
1.4760033,-0.31276113,-2.4441488,1.502875,-2.183538,-0.016866859
0.34573317,-0.20143512,-1.4963402,1.9287343,-1.1676154,0.0022219887
1.479593,-0.31299782,-2.4478421,1.5027534,-2.1867988,-0.017178873
0.03571281,0.014131616,-0.091365516,0.038703226,-0.004032927,-0.028683187
0.1369756,0.47826055,1.4175259,2.079341,-0.18617141,-0.12732318
0.9455755,-0.2940695,-2.0682068,0.95478123,-1.5385756,-0.009573691
0.021446878,0.0007736476,-0.1226734,0.023420783,-0.058189996,0.06353401
1.4619241,-0.30839345,-2.4405267,1.5103016,-2.1691895,-0.019079607
1.476291,-0.31250486,-2.4453084,1.5087571,-2.1854138,-0.017174741
1.4686524,-0.31160876,-2.4389153,1.5009804,-2.1757123,-0.016889999
1.0993171,-0.25823405,-2.1540296,1.1261617,-1.687372,-0.012585948
-0.0030688744,0.0022090408,-0.028062645,-0.005042687,-0.0030892056,-0.003891878
0.49655887,-0.22667278,-1.6062695,1.5448629,-1.1948947,0.0035257102
-0.0038266403,0.00038048002,-0.025391078,-0.0056639854,-0.003413936,-0.0038928064
0.7324927,-0.26334047,-1.8180758,1.7021425,-1.5194837,0.0006770309
0.3678803,0.4902025,1.1894405,2.3529344,-0.5050862,-0.16327485
1.4751312,-0.31260067,-2.443603,1.5015346,-2.1822145,-0.016894087
1.4723897,-0.31264454,-2.4399514,1.5080615,-2.1819625,-0.016427806
0.38765228,0.4628179,1.1900254,1.5661902,-0.2758774,-0.13429591
0.5948997,0.6003529,0.49804977,1.7596349,-0.22957115,-0.470398
0.56422645,-0.23616908,-1.6858186,1.925235,-1.4142864,0.0005333215
