1,2,3,4,5,6
3.9979973,0.36090058,-4.2383704,-2.0511029,-2.8016703,-1.3038688
0.44711185,0.88840675,-1.3355186,0.38665974,0.34520313,-1.1942725
0.45688388,0.96340054,-1.4202844,0.4336688,0.39556703,-1.2887962
0.71868765,1.5226367,-2.2413242,0.67076594,0.6349457,-2.0318809
0.54795563,1.0974882,-1.6454438,0.46749854,0.43406364,-1.4734966
0.19860297,0.35850456,-0.5571075,0.1530502,0.12329587,-0.4865531
3.999956,1.4462861,-3.6944544,-1.1499809,-1.9260117,-2.284466
0.6747818,1.4180591,-2.092841,0.64476186,0.5774233,-1.8949258
1.3014611,0.440288,-1.7417492,1.2498013,-1.2319442,-0.8249894
1.189677,2.1161401,-1.205817,1.0754582,0.72793,-2.384775
1.066471,2.151687,-1.1181579,1.024555,0.9905617,-2.3790042
0.22134057,0.30680883,-0.52814937,0.1515583,0.049431566,-0.4275113
1.0039092,2.0620463,-1.4947969,0.96897,0.93537873,-2.3840723
0.33429208,0.117636345,-0.4519284,0.27891406,-0.29707393,-0.2177282
0.6922637,1.4625463,-2.1548102,0.6375485,0.6092856,-1.9531392
1.1659412,2.119012,-1.1849535,1.1318074,0.72202325,-2.3849266
3.9993005,0.3709064,-4.225481,-1.9853702,-2.7670894,-1.3032436
0.7811265,1.6345427,-2.4156692,0.7245841,0.67216045,-2.1818051
1.3631722,2.0871532,-1.3503253,-1.6909266,1.5273831,-2.3843338
2.4557154,1.8899356,-2.245651,-3.5093071,0.9034998,-2.3850133
3.9883282,1.2733269,-3.8377178,-1.2675185,-2.0715117,-2.1417737
2.4568305,1.8897109,-2.2465415,-3.5161128,0.9045656,-2.3850155
0.34134996,0.66528773,-1.0066377,0.3060333,0.24643682,-0.8963057
0.23993616,0.40967584,-0.649612,0.19228192,0.12228371,-0.55872023
0.30169237,0.5563595,-0.8580519,0.25976562,0.1893531,-0.75327045
0.48483303,0.99649197,-1.4813249,0.43975714,0.4007343,-1.3355685
0.49894607,1.0790617,-1.5780078,0.4821812,0.45639327,-1.4402883
1.1954707,2.1223285,-1.2177992,1.1563565,0.73075414,-2.3798378
1.1843678,2.1175191,-1.2018869,1.0980891,0.7303765,-2.3847215
2.4158864,1.8955336,-2.21142,-3.5727193,0.9656212,-2.3850405
1.2204955,2.121167,-1.2416625,1.1243206,0.7425686,-2.3790383
0.36142275,0.13809791,-0.49952066,0.32560748,-0.3187559,-0.24890466
1.8715513,1.9926566,-1.764208,-2.184975,1.0946698,-2.3847914
3.9979973,0.41261086,-4.225068,-1.9795794,-2.768373,-1.3544819
0.69559926,2.2019088,-0.797508,0.65059406,1.4282854,-2.3847685
0.9808997,2.1667192,-1.0476189,0.9294116,1.1205049,-2.3789866
2.3847513,1.899115,-2.1838663,-3.611546,1.0078833,-2.3851418
1.31934,2.1064477,-1.3257877,0.7868098,0.7775928,-2.3790421
0.19532,0.36373565,-0.5590556,0.17240536,0.12472842,-0.49231514
1.0926101,2.146978,-1.139588,1.004057,0.9667299,-2.3790088
1.4247773,2.0772545,-1.4020318,-0.019757599,0.8745112,-2.3843353
1.9723309,1.9767689,-1.8490999,-2.128668,0.9682129,-2.3847253
3.9998071,1.257912,-3.838767,-1.3677932,-2.1189268,-2.1320186
0.4999445,0.941871,-1.4418155,0.39653745,0.34615698,-1.2715176
3.9997568,1.0810302,-3.999982,-1.4219133,-2.2215726,-1.9807475
1.1713942,2.1172814,-1.1886756,1.1005081,0.7194346,-2.3850157
1.17224,2.1182468,-1.190487,1.1140796,0.7245911,-2.3848855
0.1733834,0.3377971,-0.5111805,0.15800552,0.12418581,-0.455515
1.2104172,2.1256518,-1.2360691,1.1703551,0.7684077,-2.379032
0.5634215,1.1781845,-1.741606,0.5435535,0.4743873,-1.5761316
0.19681288,0.34409997,-0.54091287,0.15206032,0.11062458,-0.46835396
3.9999998,0.47430038,-4.2097764,-1.9666263,-2.7514594,-1.416092
