1,2,3,4,5,6
0.6758279,0.7329561,0.25139704,1.8015712,-0.15974751,-0.6652662
0.0048320545,0.015742436,-0.04803472,-0.0059015225,-0.0006782091,-0.0037536654
0.0075495164,0.019276705,-0.0529385,-0.008363096,0.0001014572,-0.0038604427
0.017219938,-0.016614944,-0.10476444,0.017027043,-0.06585628,0.0688658
0.0024357538,0.02614223,-0.06342913,0.015445718,0.0012000216,-0.0036442047
-0.003913275,-0.00079173734,-0.023521591,-0.007439835,-0.0035376595,-0.0039360034
0.38852862,0.39654654,1.2519422,1.3739346,-0.27299866,-0.056780934
0.016341211,0.046386033,-0.09301901,0.008295727,0.0048348648,-0.0036282674
0.035416413,0.01399005,-0.09084278,0.038833503,-0.003992975,-0.028797114
0.9054692,-0.2882349,-2.0366805,0.9185325,-1.4845953,-0.0093602305
1.4733589,-0.31221363,-2.4426835,1.5087731,-2.182733,-0.017012268
-0.0064114844,-0.001660871,-0.022566302,-0.0014632279,-0.003847495,-0.00393108
1.465355,-0.37507194,-2.4667845,1.4831002,-2.2464356,-0.010204082
-0.0012849104,-0.0029067725,-0.023069283,-0.009868208,-0.004044344,-0.0054247547
0.015509298,0.03467161,-0.09774401,0.014717319,-0.00960547,0.011666456
0.7770412,-0.26888576,-1.9385251,0.77736104,-1.3027221,-0.009271116
0.29961565,0.6188525,0.45820615,1.9152018,-0.083556965,-0.5193515
0.022972463,-0.05862755,-0.11866564,0.015780339,-0.116484016,0.121196814
1.0077498,-0.2984798,-2.1059551,1.8613929,-1.8784634,-0.01175776
0.48920098,-0.2253619,-1.6028203,1.5961218,-1.2059739,0.0032511023
0.06559017,0.42299888,1.5486275,1.8768123,-0.10951528,-0.034893785
0.48614013,-0.22486734,-1.6002662,1.5981067,-1.2032311,0.0032621194
0.002900554,0.0070600417,-0.035213888,-0.013481732,-0.0022563657,-0.0038469061
-0.0017887566,0.00017558553,-0.025106747,-0.011199365,-0.0034748586,-0.0038942324
-0.0006981231,0.0037181692,-0.030371603,-0.008821687,-0.0028893831,-0.00385647
0.0076618968,0.020874403,-0.055442903,-0.006090633,0.00031952665,-0.0037769752
0.009821549,0.025238069,-0.061534982,-0.0059936834,0.0013121811,-0.003906628
0.97727245,-0.24750473,-2.0660641,0.99314594,-1.5281827,-0.01191356
0.9497281,-0.29473677,-2.0710654,0.9644113,-1.5460982,-0.009526403
0.33002523,-0.1989616,-1.4797498,1.9708574,-1.1651379,0.0028152955
1.1701437,-0.2693725,-2.205969,1.1994452,-1.7827628,-0.01256406
-0.0018349219,-0.0026363083,-0.023997646,-0.006560963,-0.004098559,-0.0056806705
0.46740276,-0.21909527,-1.6436228,2.2555182,-1.4454917,-0.003527935
0.67582816,0.7432459,0.42005408,1.6482565,-0.09923213,-0.6368073
0.8162808,-0.26609945,-1.9916996,0.81917936,-1.3460329,-0.01725702
1.4706548,-0.30983874,-2.4466293,1.4980648,-2.1740196,-0.018969169
0.12223531,-0.16527995,-1.315177,2.2331007,-1.0326388,0.003096451
1.4108655,-0.30726507,-2.377374,1.5653055,-2.1409338,-0.011997995
-0.0013484415,-0.00069647835,-0.023639962,-0.0139858285,-0.0035336008,-0.0039420347
1.4637136,-0.31126732,-2.4337792,1.5101298,-2.1740553,-0.01647778
1.1100004,-0.31756103,-2.1781943,1.7773314,-1.9780732,-0.008258212
0.66761214,-0.25204977,-1.7925843,1.922896,-1.5421885,-0.0022530751
0.58529973,0.6875916,1.0123277,2.1503317,-0.33230445,-0.38200668
-0.0032599054,0.018138412,-0.051966075,0.019312486,-0.00043390074,-0.0035976314
0.41657582,0.6080635,1.0078287,1.3295195,-0.0436264,-0.35063973
0.6987797,-0.257147,-1.8772233,0.7021664,-1.1946346,-0.009028079
0.8107942,-0.27397177,-1.9643955,0.8188517,-1.3521757,-0.009299694
-0.0007293969,-0.0011453734,-0.022899797,-0.016400395,-0.0035659648,-0.0039585014
1.4117392,-0.30601698,-2.3863835,1.4482987,-2.1047795,-0.013520201
0.01118912,0.030771594,-0.07001215,-0.000851482,0.002000967,-0.0037290489
-0.0019466295,-0.0010488427,-0.023167357,-0.01286196,-0.0036038028,-0.0039310683
0.543288,0.80869615,0.5541748,2.4951448,-0.21884833,-0.66893876
