1,2,3,4,5,6
-3.9441571,-0.9334095,4.1224966,1.5946192,2.3851323,1.8775034
-0.33220613,-0.1090985,0.44169456,-0.2798111,0.30464274,0.20690529
-1.0539997,-2.1259513,1.1348591,-1.0282962,-0.9248343,2.3999667
-1.1875677,-2.1069295,1.2236185,-1.170082,-0.72350323,2.399968
-1.2051673,-2.106063,1.2426112,-1.1501954,-0.7330569,2.3999655
-3.9599254,-0.91976625,4.142169,1.5702434,2.3701816,1.8578309
-1.1658483,-2.1056376,1.1907982,-1.098191,-0.71823364,2.3999827
-3.9444273,-0.6080459,4.22766,1.8410795,2.6556115,1.5621027
-3.96085,-1.396848,3.7365704,1.2196409,1.9971766,2.2634296
-2.4347785,-1.8812243,2.244647,3.5402102,-0.910096,2.399998
-2.3930874,-1.8880198,2.2090476,3.5742204,-0.9674033,2.3999987
-0.20926274,-0.33901063,0.54882395,-0.15214357,-0.093767986,0.46565205
-0.4149489,-0.8497411,1.2677653,-0.37635392,-0.34099436,1.1452457
-0.3822255,-0.7207359,1.1052591,-0.32983544,-0.25662732,0.9775656
-3.9442143,-0.96849006,4.0893984,1.5644647,2.3824759,1.9106017
-0.33043733,-0.63875175,0.97097135,-0.30300674,-0.23137242,0.8643592
-2.418723,-1.8836305,2.230625,3.5945127,-0.945991,2.3999982
-0.2682731,-0.0971999,0.3657349,-0.23120128,0.2385353,0.17834511
-1.0627903,-2.1331224,1.1290693,-1.0252807,-0.96083385,2.3999407
-3.943247,-0.8415209,4.2002454,1.6489668,2.4651415,1.7997547
-0.32070965,-0.6087053,0.9310475,-0.25322056,-0.22786464,0.8248848
-2.3392255,-1.8957856,2.1617432,3.6541665,-1.0507416,2.3999991
-3.9425397,-0.3798073,4.23817,2.0032914,2.8181634,1.3291615
-0.79187053,-1.7052265,2.5092776,-0.7655927,-0.72145975,2.2944446
-3.9614406,-0.63550025,4.245471,1.7648822,2.5811346,1.5824234
-1.1974016,-2.1055667,1.2324699,-1.1308979,-0.729822,2.399968
-1.2039417,-2.106339,1.2417206,-1.1547879,-0.73351395,2.3999653
-1.0629232,-2.1331213,1.1292298,-1.0294527,-0.95943344,2.3999407
-2.3685384,-1.8918588,2.1878726,3.6248136,-1.0115108,2.399999
-1.0476682,-2.1358151,1.116635,-1.0385942,-0.9740219,2.3999386
-1.3089236,-0.44962016,1.764711,-1.2356415,1.2318106,0.8413517
-3.9553072,-1.1605,3.9388752,1.3727038,2.171434,2.0611248
-1.172839,-2.1062,1.1999887,-1.1172894,-0.7217203,2.399981
-0.7867905,-1.6670475,2.465566,-0.7286684,-0.70153093,2.2449827
-0.9674414,-2.1496427,1.0496602,-0.8985325,-1.1121012,2.3999243
-1.0498507,-2.1354043,1.1183791,-1.0124576,-0.9802622,2.3999386
-1.0606724,-2.133447,1.127208,-1.0301615,-0.96114033,2.3999405
-1.1953185,-2.106442,1.2317253,-1.1584591,-0.727659,2.399967
-0.26894274,-0.49816778,0.76821655,-0.22669035,-0.17322135,0.676265
-2.4623356,-1.8765697,2.2679498,3.548868,-0.88271934,2.3999975
-0.24262021,-0.4190246,0.6624562,-0.1858174,-0.13191305,0.5722351
-2.2189906,-1.9213526,2.0680559,2.7413435,-0.88156325,2.3999999
-3.9615426,-1.441673,3.700096,1.1692227,1.9593296,2.2999043
-1.0616322,-2.1333385,1.1281395,-1.0279377,-0.961339,2.3999405
-1.0848665,-2.1292593,1.1473811,-1.0136026,-0.9395504,2.3999438
-3.9620214,-1.4681873,3.6782525,1.1207242,1.9281447,2.3217478
-3.9457235,-0.56854665,4.2307854,1.8462071,2.6647568,1.518622
-2.2189229,-1.9200057,2.0657759,3.0104344,-0.9708047,2.3999999
