1,2,3,4,5,6
-0.12655926,-0.714517,-0.13478734,-1.7217234,0.43403924,0.7380556
-0.008782685,-0.0038295577,0.019681936,-0.015099427,-0.004507725,0.030834418
-0.0112940185,-0.0038689557,0.02582621,-0.012292426,-0.0043665273,0.036756754
-0.013799449,0.06715491,0.093637906,-0.03530282,0.067834556,0.025516354
-0.0040491302,-0.00377805,0.039983224,-0.03580708,-0.0046719266,0.04919503
-0.0037768106,-0.003928115,-0.012650011,-0.014724742,-0.0042279465,0.0016145407
-0.018772636,-0.34790042,-1.2083269,-1.3670585,0.35915828,0.17834981
-0.014344313,-0.0037263334,0.078466564,-0.026885374,-0.0047210176,0.0844681
-0.004626347,-0.01705867,0.06914009,-0.04705046,0.03344947,0.037440512
-0.8612454,0.40360487,2.03264,-0.9227746,1.5489668,0.15387867
-1.3791167,0.48130888,2.4728074,-1.4881488,2.3855293,0.22088313
-0.0010556972,-0.003924691,-0.013772025,-0.020701222,-0.0042324285,0.00027942887
-1.3984281,0.4916256,2.4818017,-1.4769707,2.4023843,0.16204707
-0.0047238227,-0.0047015306,-0.013665973,-0.011797121,-0.0019257843,-0.0015617049
-0.012956539,0.011221826,0.08459253,-0.03338539,0.010660842,0.07476073
-0.73938,0.3830103,1.9313693,-0.7826871,1.3528364,0.1521993
0.074801266,-0.6135205,-0.39704984,-1.8681839,0.26611573,0.56079924
-0.017371796,0.11831737,0.11186348,-0.033380225,0.119928725,-0.010794205
-0.9469099,0.41429597,2.1076136,-1.8264078,2.0294976,0.16078861
-0.34845063,0.31413534,1.6093148,-1.4843322,1.2571651,0.13893299
0.30535007,-0.38554752,-1.4948026,-1.8519691,0.2087861,0.14058177
-0.34532565,0.31359804,1.6067272,-1.4858282,1.2542913,0.13889965
-0.008793865,-0.003873039,0.002772541,-0.008034105,-0.004376866,0.015513759
-0.0054789344,-0.0039054647,-0.010472393,-0.01083861,-0.0042941915,0.0034327502
-0.005789522,-0.0038807346,-0.003539937,-0.012933211,-0.004359907,0.0096941
-0.010793589,-0.0038338539,0.029271152,-0.014513385,-0.0044814427,0.039716274
-0.012629507,-0.003884686,0.036934633,-0.014259299,-0.004296734,0.047056124
-0.91125923,0.40415928,2.0820997,-0.9835532,1.6225644,0.20753907
-0.90380645,0.4108101,2.0679963,-0.96742755,1.6157755,0.15459742
-0.19599068,0.2878222,1.4831681,-1.8428607,1.2167075,0.13908926
-1.0876154,0.43278643,2.2298286,-1.1846006,1.912584,0.21636659
-0.0037341411,-0.0048397803,-0.012497204,-0.014846872,-0.0015409832,-0.00094754505
-0.38595843,0.3199834,1.6409746,-2.1886199,1.5244135,0.14803928
-0.12655948,-0.72285813,-0.30381545,-1.5784926,0.3662454,0.71298206
-0.7974783,0.39066356,1.9818146,-0.83151543,1.4394011,0.16138102
-1.3819671,0.4812581,2.4757087,-1.4799327,2.3852158,0.22287008
0.006609344,0.25348395,1.3149062,-2.0925786,1.0784107,0.13773718
-1.3032185,0.4691908,2.4090273,-1.5473043,2.3237562,0.21579187
-0.0063721766,-0.0039283005,-0.012520113,-0.008123816,-0.004223092,0.0017596157
-1.3685445,0.47959965,2.4639447,-1.4898843,2.3738167,0.22034049
-1.0402273,0.43269157,2.1825354,-1.7708288,2.0975258,0.15742628
-0.5720371,0.35216537,1.7948712,-1.8707685,1.6223046,0.14747365
-0.03928173,-0.6198099,-0.9159084,-2.083382,0.49026096,0.54633313
0.00047624335,-0.0037617139,0.025180724,-0.04022467,-0.0047327117,0.035397567
-0.044107173,-0.5773655,-0.95352733,-1.3171194,0.15801495,0.44374728
-0.66361916,0.37016872,1.8684499,-0.7091343,1.2372642,0.15102887
-0.7714806,0.38842994,1.9580503,-0.8239251,1.4060024,0.15265739
-0.00718002,-0.0039377394,-0.013532305,-0.0057553765,-0.0041954075,0.00091627985
-1.3124602,0.4708933,2.4165666,-1.4257132,2.2815146,0.21733747
-0.012402361,-0.00378603,0.048297398,-0.018828722,-0.0045676227,0.057051223
-0.0057604103,-0.0039258185,-0.013098627,-0.009306878,-0.004235076,0.0011812192
0.0011638501,-0.7831881,-0.4396615,-2.3838136,0.48036963,0.75189775
