1,2,3,4,5
8.808383e-9,5.0444484e-9,-6.239302e-9,-7.493132e-9,0.51827615
0.39999995,0.30900326,-4.970465e-9,-6.9867516e-9,2.3999999
8.800218e-9,5.0392246e-9,0.0,-7.493847e-9,0.18007478
0.39999995,1.6999996,0.0,0.18602982,2.7522047
0.4,1.7,0.0,2.0,4.9264607
0.4,1.7,0.0,2.0,4.504491
8.889886e-9,5.0965494e-9,0.0,-7.484808e-9,4.1260724
8.845663e-9,5.0682907e-9,0.0,-7.489465e-9,2.1490943
0.39999995,1.6999996,0.0,1.0261544,2.6943386
8.806203e-9,5.0430535e-9,0.0,-7.4930435e-9,0.49621406
8.806868e-9,5.0434794e-9,-6.239644e-9,-7.4931865e-9,0.47460976
8.871933e-9,5.085081e-9,-6.2369843e-9,-7.4865625e-9,3.3638868
0.4,1.7,0.7071073,2.0,2.2088375
0.4,1.7,4.0732436,2.0,-9.888239e-9
0.0,0.45585644,-4.9730695e-9,-6.988747e-9,2.3999999
0.33640006,0.0,-5.294642e-9,-7.1063053e-9,2.3999999
0.4,0.0,0.10329448,-2.4757176e-9,2.4
9.378349e-9,0.0,-6.2187744e-9,-7.484314e-9,2.3489916
0.4,0.0,2.8465493,-2.1519488e-9,2.4
9.386515e-9,5.4120797e-9,-6.2175523e-9,0.0,2.3656132
0.4,1.7,1.6470889,0.0,2.3991926
0.39999995,0.44754484,4.1012297,-1.1502209e-9,6.0
1.608249e-7,4.2203325e-8,4.6068206,-2.0318733e-9,4.40409
8.818701e-9,5.0510494e-9,-6.235791e-9,-7.491814e-9,1.0446652
1.580063e-7,4.1937056e-8,3.411395,-2.046835e-9,4.3797264
1.3122066e-7,3.9060403e-8,0.28034908,-2.459011e-9,4.3717647
8.813924e-9,5.0479936e-9,-6.2369665e-9,-7.492443e-9,0.7965441
0.39999992,1.178288,4.1453276,-2.4071953e-9,6.0
0.4,1.7,5.2000003,0.0,0.73505086
8.859587e-9,5.077191e-9,-6.2378573e-9,0.0,2.8400793
8.849549e-9,5.070775e-9,-6.237622e-9,0.0,2.3368764
0.39999995,1.4970582,-4.9242446e-9,-6.9524537e-9,4.2599893
0.39999995,1.668971,7.949849e-8,1.6595043,4.2599998
0.39999995,1.6999993,-4.9530637e-9,0.9333796,2.7660255
0.39999995,1.6999995,-4.940107e-9,0.08121371,2.7244008
8.89286e-9,5.0984488e-9,-6.2366055e-9,-7.484216e-9,4.3325777
8.888327e-9,5.095554e-9,-6.2365033e-9,-7.484805e-9,4.104584
0.39999995,0.62462413,-4.962154e-9,2.0,4.2416806
0.4,1.7,5.0061326,2.0,4.2416806
0.4,1.7,2.9039044,2.0,4.2416806
8.846059e-9,5.0685443e-9,-6.238485e-9,-7.489029e-9,1.0355589
1.5267103e-7,4.1415742e-8,2.9571536,-2.1296833e-9,4.351635
1.5991336e-7,4.2117883e-8,4.511895,-2.041844e-9,4.351495
8.833206e-9,5.060326e-9,-6.231589e-9,-7.490112e-9,1.7452105
1.6101306e-7,4.2220897e-8,4.8545065,-2.0098003e-9,4.351881
1.4068263e-7,4.0154514e-8,1.578151,-2.3089428e-9,4.3514953
0.4,1.7,2.6860664,-2.1722064e-9,2.3999774
0.4,1.7,0.6513843,-2.4151068e-9,2.3999949
-3.165014e-9,-4.5347055e-9,-8.635473e-9,-9.090611e-9,0.20013322
0.39999995,0.95446837,-4.9514597e-9,-6.9805233e-9,2.3999994
0.39999998,1.5905402,4.304572,2.0,0.0
0.13740347,6.517708e-8,-5.300054e-9,-7.107855e-9,0.0
0.4,1.7,3.584057,-2.101567e-9,0.0
0.4,1.7,2.5666132,-2.1828028e-9,0.0
0.39999998,1.7,3.9059048,0.09232181,0.0
8.7998036e-9,5.038959e-9,-6.2397363e-9,0.0,1.7715076
0.36106548,6.517723e-8,1.971315,0.0,6.0
0.0,0.056111448,2.845239,-2.1368325e-9,4.2599998
0.0,0.029203482,3.1239076,-2.07388e-9,4.2599998
0.0,5.1269313e-9,-6.2082655e-9,-7.479675e-9,2.8341331
9.286002e-9,5.3484883e-9,-6.2220713e-9,0.0,1.9063823
0.4,1.7,2.0266485,0.0,2.3791816
0.4,1.7,2.1255322,0.0,2.3232243
0.39999995,0.0,5.2,1.1587523,4.065392
0.4,0.0,4.313646,1.5170299,5.720156
1.6140116e-7,0.0,3.8353837,-2.004178e-9,4.379658
0.4,0.0,5.2,1.6547446,5.800697
1.4923496e-7,0.0,2.588373,-2.18297e-9,4.382547
0.39999995,0.0,5.2,0.096851006,4.0488396
8.869931e-9,0.0,-6.223323e-9,-7.486486e-9,3.342094
0.39999998,1.6999999,2.7399912,1.9243752,4.2599998
8.872165e-9,5.085229e-9,-6.231926e-9,-7.488324e-9,1.5544246
0.39999998,1.6999999,4.3305955,1.9449856,4.2599998
0.4,1.7,1.5323608,1.4621607,4.2599998
0.4,1.7,5.2000003,2.0,2.2411926
0.4,1.7,3.7576191,2.0,-9.862948e-9
8.8835e-9,5.0924704e-9,-6.2368306e-9,-7.48527e-9,3.899213
8.86793e-9,5.082523e-9,-6.236854e-9,-7.4870705e-9,3.1638386
0.4,1.7,3.0301464,2.0,0.24704169
0.4,1.7,0.0,0.18473269,2.3999996
8.798686e-9,5.0382436e-9,-6.239937e-9,-7.493775e-9,0.16687818
8.8445224e-9,5.067562e-9,-6.2292798e-9,-7.4890485e-9,2.2261138
0.39999998,1.6999999,1.1811601,1.9083025,4.2599998
0.39883187,6.518193e-8,1.4425024,2.0,6.0
0.39999995,1.2071661,-4.948783e-9,2.0,4.2416806
0.4,0.0,5.2000003,2.0,5.488629
0.4,0.0,2.2781243,2.0,2.274067
0.4,0.0,5.2000003,2.0,1.2344286
0.39999995,0.3913991,-4.97596e-9,-6.9890076e-9,0.0
0.4,1.7,5.2,1.8042364,0.0
0.14447983,6.517708e-8,-5.297275e-9,-7.1079587e-9,0.0
0.39999995,1.2993755,-4.9627e-9,-6.9844903e-9,0.0
0.4,1.7,4.2881093,-1.9734332e-9,0.0
8.834258e-9,5.0609987e-9,-6.2299237e-9,-7.48609e-9,2.7266927
8.803967e-9,5.041623e-9,-6.2384924e-9,-7.492417e-9,0.60310256
0.4,1.7,5.2000003,2.0,0.28599775
6.6889136e-8,2.8011748e-8,1.2003707,2.0,3.000803
6.725317e-8,2.8100505e-8,1.9602015,2.0,2.7080936
0.4,1.7,5.2000003,2.0,0.19769612
8.849701e-9,5.070873e-9,0.0,-7.488506e-9,2.458972
8.88907e-9,5.0960285e-9,0.0,-7.484475e-9,4.186449
0.4,1.7,0.0,2.0,4.893032
0.39999995,0.8570706,0.0,6.399975e-8,3.3742077
0.4,1.7,0.0,2.0,4.0153747
1.4906993e-7,0.0,2.5929902,-2.1726114e-9,4.339633
0.4,0.0,1.8442034,-1.885934e-9,2.3996086
0.4,0.0,0.09276861,-2.4240419e-9,2.4
0.4,0.0,2.5740962,-1.4466466e-9,2.3982475
8.838096e-9,5.0634528e-9,0.0,-7.485476e-9,2.9486718
0.4,1.7,0.0,2.0,3.7946146
4.1733685e-8,2.064506e-8,0.0,1.4493324,3.3937502
