1,2,3,4,5
-0.0015126975,-0.027311256,-0.005199325,0.06918103,-0.02363414
0.00073359185,0.0132491505,0.002945688,1.0025507,-0.0006312416
-0.0012153141,-0.021945436,0.0,0.020629978,-0.022904212
0.29999968,1.2749997,0.0,0.74685615,-1.3314284
0.3,1.275,0.0,1.297316,-0.8598288
0.3,1.275,0.0,1.5,-0.39619184
0.009425756,0.16748028,0.0,1.4999808,-0.02493339
7.48982e-5,0.0013527513,0.0,0.6641278,-0.042851724
0.29999968,1.2749997,0.0,0.8882971,-1.355964
-0.0022698175,-0.040958613,0.0,0.19249706,-0.021278251
-0.001510846,-0.027277855,0.006647325,0.065982014,-0.02338127
0.0021095406,0.038071454,0.015980233,0.7442091,-0.07619431
0.29999995,1.275,3.8999996,0.92310363,-4.0597324
0.3,1.275,2.587693,1.3501049,-2.8826568
0.0,0.0012891425,0.022372844,0.7326531,-0.00043793212
0.003296214,0.0,0.012298042,0.7555282,-0.00035756268
0.014374403,0.0,0.0073701437,0.91753143,-0.00015647402
0.018601779,0.0,0.002107908,0.6715436,-0.0043750415
0.000801988,0.0,-0.0074755857,1.1573604,7.8674915e-5
0.020759666,0.3486083,-0.008204497,0.0,0.38077238
0.29999956,1.2749996,0.17386466,0.0,0.062253173
0.2999997,1.2749997,1.2661389,1.4999999,-0.3657066
0.29999956,1.2749996,0.6887201,1.499999,-1.2959124
-0.00055094884,-0.009950982,0.0042927847,0.32033804,-0.027634026
0.29999965,1.2749996,1.3372307,1.4999998,-1.2688736
0.2999995,1.2749995,0.088394664,1.4999928,-1.3267226
0.0006645754,0.012002887,0.008745864,0.2929598,-0.025375715
0.29999998,1.275,0.27710506,1.5,0.6266616
0.3,1.275,3.7938643,0.0,-3.0380359
0.028989526,0.4598143,-0.002377718,0.0,0.40418202
0.016712537,0.28742167,0.0017310424,0.0,0.25399768
0.018344678,0.31260142,0.5666212,1.4999974,-0.009535382
-0.27362478,-1.2476532,3.8999999,0.7452266,0.0013988287
0.29999986,1.2749999,3.5171583,1.5,-3.5899942
0.29999977,1.2749997,2.4648654,1.4999999,-3.096481
0.004328762,0.07791252,-0.0032954682,1.0715606,-0.11511237
0.003729428,0.06718609,0.0020257754,0.8746504,-0.10415711
0.13494787,1.0364789,0.110116065,1.5,-0.39464584
0.14044064,1.0490675,1.6180459,1.5,-0.39464572
0.12434502,1.010041,1.5489933,1.5,-0.39464572
4.445703e-5,0.0008029955,-0.007060329,0.23467302,-0.04299036
0.2999996,1.2749996,0.5631692,1.4999994,-1.3002409
0.2999995,1.2749995,0.3318828,1.4498854,-1.3312253
-0.00023311953,-0.004210687,-0.015476108,0.72726655,-0.03825281
0.29999962,1.2749996,1.62017,1.4999996,-1.2782131
0.2999995,1.2749995,0.058638074,1.431473,-1.3289698
0.020199915,0.34039783,0.3556043,1.4999989,0.010416928
0.000821715,0.014840326,0.11199609,1.4999964,0.004922338
-0.00021027194,-0.003798005,-0.0055854847,0.015024731,-0.004086655
0.0022092164,0.039867118,-0.0030386562,1.2641861,-0.0017942111
-0.29999995,-1.275,3.8963246,-0.24693798,0.0
-0.0022780015,-0.04110599,-0.018003901,0.018232247,0.0
-0.00056292,-0.010167121,-0.033251386,1.3377181,0.0
0.011942108,0.21017934,0.30311432,1.4999985,0.0
-0.29999965,-1.2749996,3.788482,-0.18783015,0.0
-0.0011992833,-0.02165617,0.01562417,0.0,0.48944762
0.004059229,0.073092245,1.1642597,0.0,0.45264423
0.0,0.10509893,0.14855433,1.4999992,-0.00080764183
0.0,0.18029696,1.3808602,1.4999998,0.001284581
0.0,0.22421762,0.00824959,1.1162878,-0.21413457
-0.00022283004,-0.0040253885,0.3314049,0.0,0.3317353
-0.007622933,-0.13620792,1.7228012,0.0,0.31542727
-0.0075328983,-0.13463247,1.3419454,0.0,0.60218704
0.29999977,0.0,2.5824642,1.4999998,-0.21547313
0.3,0.0,0.386945,1.5,1.439126
0.29999968,0.0,1.3161397,1.4999998,-0.21211973
0.3,0.0,0.3576016,1.5,1.0366604
0.2999996,0.0,0.3463013,1.4999992,-0.25877762
0.29999974,0.0,1.4479191,1.4999996,-0.24727711
0.050618377,0.0,0.027585156,1.4590082,-0.0780363
-0.1747725,-1.1162041,3.8999999,1.0103629,0.0011026211
0.001271914,0.022966897,0.016131587,0.71777296,-0.058121942
-0.12072076,-1.0003138,3.8999999,0.8222048,0.0010740286
-0.16353086,-1.0961745,3.8999999,0.109935544,0.0010705984
0.3,1.275,3.9,0.954046,-3.1736314
0.3,1.275,2.6057034,1.5,-2.3789248
