1,2,3
-9.894827e-9,-9.8918e-9,-9.882536e-9
-9.876766e-9,-9.876767e-9,-9.8767705e-9
-9.876766e-9,-9.876768e-9,-9.876771e-9
-9.8767705e-9,-9.876773e-9,-9.876779e-9
-9.876768e-9,-9.87677e-9,-9.876773e-9
-9.876762e-9,-9.8767625e-9,-9.876763e-9
-9.979117e-9,-9.971513e-9,0.8609256
-9.87677e-9,-9.876772e-9,-9.876778e-9
-9.876775e-9,-9.876779e-9,-9.876767e-9
-9.879997e-9,-9.880671e-9,-9.882536e-9
-9.880008e-9,-9.880662e-9,-9.882536e-9
-9.876762e-9,-9.8767625e-9,-9.876763e-9
-9.879086e-9,-9.879565e-9,-9.880927e-9
-9.8767625e-9,-9.876764e-9,-9.876761e-9
-9.87677e-9,-9.876772e-9,-9.8767785e-9
-9.879994e-9,-9.880671e-9,-9.882536e-9
-9.979129e-9,-9.971423e-9,0.007210179
-9.876771e-9,-9.876774e-9,-9.876781e-9
-9.8800275e-9,-9.880671e-9,-9.882565e-9
-9.880037e-9,-9.880671e-9,-9.882536e-9
-9.979118e-9,-9.970387e-9,0.7508942
-9.880037e-9,-9.880671e-9,-9.882536e-9
-9.876764e-9,-9.876765e-9,-9.876768e-9
-9.8767625e-9,-9.876763e-9,-9.876764e-9
-9.876763e-9,-9.876764e-9,-9.876766e-9
-9.876767e-9,-9.876768e-9,-9.876772e-9
-9.876767e-9,-9.876769e-9,-9.876773e-9
-9.880002e-9,-9.880671e-9,-9.882536e-9
-9.956466e-9,-9.95671e-9,-9.957386e-9
-9.880037e-9,-9.8806705e-9,-9.882533e-9
-9.880008e-9,-9.880671e-9,-9.882536e-9
-9.876763e-9,-9.876764e-9,-9.876762e-9
-9.8800275e-9,-9.880671e-9,-9.882536e-9
-9.979117e-9,-9.971488e-9,0.0319705
-9.956465e-9,-9.95671e-9,-9.9573985e-9
-9.880016e-9,-9.880671e-9,-9.882558e-9
-9.880044e-9,-9.880671e-9,-9.882536e-9
-9.8800195e-9,-9.880671e-9,-9.882536e-9
-9.876762e-9,-9.8767625e-9,-9.876763e-9
-9.956469e-9,-9.956707e-9,-9.957386e-9
-9.880015e-9,-9.880671e-9,-9.882536e-9
-9.880028e-9,-9.880671e-9,-9.882536e-9
-9.979118e-9,-9.971465e-9,0.6727537
-9.876767e-9,-9.876768e-9,-9.876771e-9
-9.979118e-9,-9.9713615e-9,0.5702771
-9.879993e-9,-9.880671e-9,-9.882536e-9
-9.879995e-9,-9.880671e-9,-9.882536e-9
-9.876762e-9,-9.8767625e-9,-9.876763e-9
-9.880013e-9,-9.8806705e-9,-9.882536e-9
-9.876768e-9,-9.87677e-9,-9.876775e-9
-9.876762e-9,-9.8767625e-9,-9.876763e-9
-9.992425e-9,-9.989632e-9,0.07496946
