1,2,3
-9.845894e-9,-9.874629e-9,-9.893512e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.8747375e-9,-9.8747135e-9,-9.874705e-9
-9.8748e-9,-9.8747615e-9,-9.874705e-9
-9.87479e-9,-9.874747e-9,-9.874705e-9
-9.900922e-9,-9.904312e-9,-9.898373e-9
-9.874782e-9,-9.874757e-9,-9.874705e-9
-9.864857e-9,-9.886458e-9,-9.8978274e-9
-9.885055e-9,-9.891762e-9,-9.893292e-9
-9.87475e-9,-9.874705e-9,-9.874705e-9
-9.874751e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.845929e-9,-9.874668e-9,0.039816406
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.87475e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874776e-9,-9.874734e-9,-9.874705e-9
-9.842707e-9,-9.874649e-9,-9.895074e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874757e-9,-9.874705e-9,-9.874705e-9
-9.84243e-9,-9.8772945e-9,-9.8950075e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.862228e-9,-9.880242e-9,-9.890929e-9
-9.874798e-9,-9.874758e-9,-9.874705e-9
-9.874789e-9,-9.874747e-9,-9.874705e-9
-9.874776e-9,-9.874734e-9,-9.874705e-9
-9.874752e-9,-9.874705e-9,-9.874705e-9
-9.874775e-9,-9.874734e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.912817e-9,-9.9126325e-9,-9.900614e-9
-9.874776e-9,-9.874748e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.8747055e-9
-9.874773e-9,-9.874735e-9,-9.874705e-9
-9.874775e-9,-9.874734e-9,-9.874705e-9
-9.874776e-9,-9.874735e-9,-9.874705e-9
-9.874795e-9,-9.874755e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874749e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874749e-9,-9.874705e-9,-9.874705e-9
-9.866866e-9,-9.878778e-9,-9.890038e-9
-9.874776e-9,-9.874734e-9,-9.874705e-9
-9.954571e-9,-9.954556e-9,-9.954546e-9
-9.858977e-9,-9.874705e-9,-9.888635e-9
-9.9498e-9,-9.958377e-9,-9.962629e-9
-9.874751e-9,-9.874705e-9,-9.874705e-9
