1,2,3
-9.875288e-9,-9.874705e-9,-9.874226e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874704e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.887537e-9,-9.874705e-9,-9.856818e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874633e-9,-9.87466e-9,-9.874705e-9
-9.874634e-9,-9.874675e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874674e-9,-9.874698e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874629e-9,-9.874654e-9,-9.874705e-9
-9.8430615e-9,-9.825947e-9,-9.840066e-9
-9.874705e-9,-9.874705e-9,-9.874704e-9
-9.8746655e-9,-9.874698e-9,-9.874705e-9
-9.87466e-9,-9.874705e-9,-9.874705e-9
-9.708872e-9,-9.731507e-9,-9.823292e-9
-9.87466e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874612e-9,-9.874649e-9,-9.874705e-9
-9.95452e-9,-9.95453e-9,-9.954546e-9
-9.874657e-9,-9.874703e-9,-9.874705e-9
-9.874618e-9,-9.874658e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.87465e-9,-9.874697e-9,-9.874705e-9
-9.898305e-9,-9.874705e-9,-9.8463175e-9
-9.954522e-9,-9.954528e-9,-9.954546e-9
-9.874636e-9,-9.874675e-9,-9.874705e-9
-9.874648e-9,-9.874705e-9,-9.874705e-9
-9.874631e-9,-9.874678e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.95452e-9,-9.954535e-9,-9.954546e-9
-9.874648e-9,-9.874687e-9,-9.874705e-9
-9.874654e-9,-9.874698e-9,-9.874705e-9
-9.892574e-9,-9.874691e-9,-9.847595e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.889435e-9,-9.874785e-9,-9.8576685e-9
-9.874627e-9,-9.874651e-9,-9.874705e-9
-9.87463e-9,-9.874656e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874627e-9,-9.874672e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.95185e-9,-9.943027e-9,-9.93922e-9
