1,2,3
5.5303073,5.97012,2.4127276
0.05232492,0.58422583,0.011255956
0.022789229,0.087200925,5.4348526
0.014588204,3.4644518,5.48839
0.05151786,2.7683728,5.4373846
5.523845,5.986108,2.3984592
0.06607591,4.591551,5.370285
5.7750545,5.989558,1.5047513
5.1744165,5.967458,3.6501591
5.961394,0.030667728,5.7443576
5.95297,0.10770421,5.687164
0.05709846,0.058353942,0.89789844
0.038468115,0.035072744,2.3327618
0.05229266,0.073045775,1.9525832
5.4992213,5.9979806,2.482592
0.027348422,0.07150241,1.7326494
5.998992,0.016349813,5.717304
0.037023984,0.4695968,0.036931634
0.03371628,0.043654207,7.344646
5.5841975,5.9946704,2.1635792
0.0674317,0.025227996,1.6597846
5.9771504,0.029598378,5.8789396
5.937057,5.986992,0.8831982
0.025751488,0.042843636,4.708208
5.7207627,5.999744,1.629981
0.063567355,4.2148294,5.397399
0.045666967,2.918706,5.4218082
0.029673727,0.04920709,7.2176857
5.9782653,0.065591544,6.0594826
0.00525745,0.04360445,7.3274503
0.071906686,2.4637182,0.05742231
5.322427,5.987058,3.0397263
0.05360228,4.011723,5.453339
0.057644796,0.025908452,4.601179
0.06537429,0.03515314,7.640729
0.033616606,0.011205017,7.2926483
0.026716983,0.048321996,7.0960035
0.033766165,4.372142,5.446599
0.042206395,0.053395122,1.3465315
5.997801,0.06967325,5.8028755
0.056771908,0.05386153,1.1223689
4.9510064,0.067568116,5.4195595
5.1245565,5.979889,3.768972
0.029905513,0.045794345,7.2559705
0.06748502,0.05340286,7.080915
5.0794034,5.998056,3.8484573
5.783852,5.99409,1.4135593
5.2179213,0.038916707,5.454919
