1,2,3
0.06867323,0.7655992,-9.979117e-9
-9.876772e-9,-9.876775e-9,-9.876783e-9
-9.87676e-9,-9.876761e-9,-9.876761e-9
3.0701473,-9.914262e-9,-9.979118e-9
-9.876764e-9,-9.876765e-9,-9.876767e-9
-9.880696e-9,-9.880671e-9,-9.880757e-9
-9.8807185e-9,-9.880671e-9,-9.880778e-9
-9.876783e-9,-9.876784e-9,-9.876783e-9
-9.880703e-9,-9.880671e-9,-9.880762e-9
-9.8824575e-9,-9.882412e-9,-9.882536e-9
1.277058,-9.912257e-9,-9.979118e-9
-9.8794635e-9,-9.880294e-9,-9.882536e-9
-9.879471e-9,-9.8803e-9,-9.882536e-9
2.8480918,-9.915576e-9,-9.979118e-9
1.5090457,-9.913912e-9,-9.979118e-9
3.4274738,-9.913117e-9,-9.979118e-9
-9.877793e-9,-9.877793e-9,-9.882536e-9
1.5948092,0.097460926,-9.979117e-9
-9.8777875e-9,-9.8777875e-9,-9.882536e-9
0.11807985,1.2831142,-9.979118e-9
-9.880671e-9,-9.880671e-9,-9.880698e-9
-9.876783e-9,-9.876783e-9,-9.876782e-9
-9.877772e-9,-9.8777715e-9,-9.877771e-9
-9.877785e-9,-9.877785e-9,-9.877783e-9
0.00936914,0.44452825,-9.979117e-9
-9.876776e-9,-9.876776e-9,-9.876774e-9
-9.8767625e-9,-9.8767625e-9,-9.876774e-9
-9.876761e-9,-9.876761e-9,-9.876765e-9
-9.876763e-9,-9.876764e-9,-9.87678e-9
1.4611286,2.3689377,-9.979117e-9
-9.876769e-9,-9.8767705e-9,-9.876775e-9
-9.877788e-9,-9.877798e-9,-9.877827e-9
0.0053034434,1.3339993,-9.979117e-9
-9.850549e-9,0.7722066,-9.979118e-9
0.7497779,0.020575088,-9.979117e-9
-9.876767e-9,-9.876768e-9,-9.876801e-9
-9.876775e-9,-9.876775e-9,-9.876773e-9
0.47473022,0.031268444,-9.979117e-9
3.7236571,0.5535105,-9.979117e-9
1.0364647,0.13166946,-9.979117e-9
0.61264986,0.050354026,-9.979117e-9
-9.88065e-9,-9.880671e-9,-9.883417e-9
-9.877783e-9,-9.877791e-9,-9.877815e-9
-9.88065e-9,-9.880671e-9,-9.880761e-9
-9.876759e-9,-9.876759e-9,-9.876759e-9
-9.876774e-9,-9.876774e-9,-9.876772e-9
-9.876759e-9,-9.87676e-9,-9.87676e-9
-9.877459e-9,-9.880671e-9,-9.880696e-9
-9.877475e-9,-9.880671e-9,-9.880784e-9
0.99811035,-9.979014e-9,-9.979117e-9
-9.876761e-9,-9.876767e-9,-9.876767e-9
-9.879788e-9,-9.880511e-9,-9.882536e-9
-9.880018e-9,-9.880671e-9,-9.882536e-9
0.015842805,1.1181746,-9.992425e-9
-9.877762e-9,-9.877762e-9,-9.882354e-9
-9.8767625e-9,-9.8767625e-9,-9.876771e-9
0.032705907,1.7160467,-9.979117e-9
-9.955582e-9,-9.955583e-9,-9.955583e-9
-9.8825055e-9,-9.882514e-9,-9.882536e-9
-9.876782e-9,-9.876782e-9,-9.876782e-9
-9.877472e-9,-9.880671e-9,-9.880763e-9
-9.87676e-9,-9.876761e-9,-9.87676e-9
-9.877461e-9,-9.880671e-9,-9.880697e-9
-9.877761e-9,-9.877781e-9,-9.87778e-9
-9.880682e-9,-9.880671e-9,-9.880692e-9
0.63920724,0.90012586,-9.979118e-9
-9.877763e-9,-9.877763e-9,-9.877778e-9
-9.880693e-9,-9.880671e-9,-9.881915e-9
1.1224223,2.5950303,-9.979118e-9
-9.8817825e-9,-9.881814e-9,-9.899473e-9
-9.880004e-9,-9.880671e-9,-9.882536e-9
-9.877784e-9,-9.877794e-9,-9.877818e-9
2.188324,1.4053532,-9.979117e-9
-9.8767785e-9,-9.8767785e-9,-9.876778e-9
-9.880671e-9,-9.880671e-9,-9.880703e-9
-9.880671e-9,-9.880671e-9,-9.880781e-9
-9.882488e-9,-9.8824495e-9,-9.882536e-9
-9.882455e-9,-9.882427e-9,-9.882536e-9
-9.877762e-9,-9.880671e-9,-9.880746e-9
-9.877761e-9,-9.880671e-9,-9.880785e-9
-9.877761e-9,-9.880671e-9,-9.880753e-9
0.4202475,-9.794386e-9,-9.979118e-9
5.8727684,0.83287305,-9.979117e-9
-9.879789e-9,-9.880671e-9,-9.883167e-9
0.013703066,1.661697,-9.979117e-9
-9.877798e-9,-9.877798e-9,-9.882536e-9
0.049094375,0.9210163,-9.979118e-9
-9.955291e-9,-9.955291e-9,-9.955291e-9
-9.876762e-9,-9.876762e-9,-9.876767e-9
-9.880672e-9,-9.880671e-9,-9.8807105e-9
-9.877771e-9,-9.877771e-9,-9.877768e-9
-9.880672e-9,-9.880671e-9,-9.880708e-9
0.39578056,-9.9075494e-9,-9.979118e-9
-9.879515e-9,-9.8802975e-9,-9.882536e-9
-9.877794e-9,-9.882538e-9,-9.882536e-9
-9.877762e-9,-9.8823625e-9,-9.882362e-9
-9.87778e-9,-9.88254e-9,-9.882536e-9
-9.876762e-9,-9.876776e-9,-9.876775e-9
-9.876761e-9,-9.876771e-9,-9.8767705e-9
-9.876776e-9,-9.876776e-9,-9.876775e-9
-9.88244e-9,-9.882439e-9,-9.882536e-9
-9.880677e-9,-9.880671e-9,-9.8807815e-9
-9.882457e-9,-9.882456e-9,-9.882536e-9
-9.876781e-9,-9.876781e-9,-9.87678e-9
-9.876779e-9,-9.876779e-9,-9.8767785e-9
