1,2,3
-9.954568e-9,-9.954561e-9,-9.954546e-9
-9.954546e-9,-9.954546e-9,-9.954546e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874753e-9,-9.874753e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
0.053527217,-9.929672e-9,-9.9373745e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.858617e-9,-9.877514e-9,-9.875201e-9
-9.874705e-9,-9.874705e-9,-9.874711e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874706e-9
-9.875119e-9,-9.874705e-9,-9.875138e-9
-9.8750474e-9,-9.874705e-9,-9.875064e-9
-9.87487e-9,-9.874705e-9,-9.874883e-9
-9.874716e-9,-9.874705e-9,-9.874727e-9
-9.8747055e-9,-9.874705e-9,-9.874705e-9
-9.8747055e-9,-9.874705e-9,-9.937352e-9
-9.87476e-9,-9.874705e-9,-9.8747615e-9
-9.874744e-9,-9.874705e-9,-9.874738e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.954556e-9,-9.954546e-9,-9.954546e-9
-8.703496e-9,0.49068376,-9.937354e-9
-9.893826e-9,0.34447384,-9.937355e-9
-8.5783665e-9,0.35833335,-9.937352e-9
-9.874705e-9,-9.874705e-9,-9.874714e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.87479e-9,-9.874767e-9,-9.874705e-9
-9.874768e-9,-9.874745e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.937352e-9
0.18487397,5.9968468e-5,-9.937352e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
0.049434427,4.735547e-8,-9.937352e-9
0.3542637,-9.874705e-9,-9.937352e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
0.4129353,7.582534e-6,-9.937352e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874832e-9,-9.874705e-9,-9.880987e-9
-9.892032e-9,0.18741292,-9.9266675e-9
-9.874718e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874727e-9
-9.874705e-9,-9.874705e-9,-9.8747055e-9
-9.874723e-9,-9.874705e-9,-9.87473e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874746e-9
-9.874705e-9,-9.874705e-9,-9.8747055e-9
-9.874705e-9,-9.874705e-9,-9.874728e-9
-9.874705e-9,-9.874705e-9,-9.874708e-9
-9.874705e-9,-9.874705e-9,-9.874718e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874731e-9
-9.954546e-9,-9.954546e-9,-9.954546e-9
-9.874713e-9,-9.87472e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874706e-9
0.5229754,0.21005379,-9.937352e-9
-9.874705e-9,-9.874705e-9,-9.937352e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.8747055e-9,-9.874705e-9,-9.874711e-9
-9.937352e-9,0.041839547,-9.875103e-9
-9.874705e-9,-9.874705e-9,-9.8747055e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874764e-9,-9.874705e-9,-9.874737e-9
-9.8747055e-9,-9.874705e-9,-9.874705e-9
-9.874738e-9,-9.874705e-9,-9.8747055e-9
-9.874759e-9,-9.874705e-9,-9.874751e-9
