1,2,3
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.974815e-9,-9.974815e-9,-9.974815e-9
-9.974824e-9,-9.974824e-9,-9.974824e-9
-9.974815e-9,-9.974815e-9,-9.974611e-9
-9.979118e-9,-9.979118e-9,1.7949184
-9.974814e-9,-9.974814e-9,-9.9746025e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.979117e-9,-9.97912e-9,0.0695014
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.974814e-9,-9.974814e-9,-9.9746025e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.979117e-9,-9.972724e-9,4.9348483
-9.978882e-9,-9.979118e-9,1.235889
-9.974814e-9,-9.974814e-9,-9.9746025e-9
-9.9748565e-9,-9.9748565e-9,-9.974854e-9
-9.979086e-9,-9.979117e-9,1.0013419
-9.974814e-9,-9.974814e-9,-9.9746025e-9
-9.974688e-9,-9.974688e-9,-9.974687e-9
-9.974815e-9,-9.974815e-9,-9.974815e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.979116e-9,-9.979117e-9,0.14894804
-9.974593e-9,-9.973545e-9,-9.950808e-9
-9.974687e-9,-9.974688e-9,-9.97468e-9
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.974815e-9,-9.974815e-9,-9.974814e-9
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.974826e-9,-9.974688e-9,-9.974682e-9
-9.97455e-9,-9.974541e-9,-9.973677e-9
-9.979121e-9,-9.979118e-9,0.9586947
-9.97912e-9,-9.979118e-9,3.4426847
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974718e-9,-9.974688e-9,-9.9746025e-9
-9.974717e-9,-9.974688e-9,-9.9746025e-9
-9.990878e-9,-9.990878e-9,-9.990878e-9
-9.979117e-9,-9.979117e-9,3.5622745
-9.979117e-9,-9.979117e-9,3.574306
-9.979117e-9,-9.979117e-9,0.7395989
-9.979117e-9,-9.979117e-9,3.5998495
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.979117e-9,-9.979117e-9,1.8678577
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.979117e-9,-9.979117e-9,1.5734272
-9.979117e-9,-9.979117e-9,1.7545719
-9.9748565e-9,-9.9748565e-9,-9.974856e-9
-9.979117e-9,-9.979117e-9,0.585304
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.9748565e-9,-9.9748565e-9,-9.974856e-9
-9.979117e-9,-9.979117e-9,1.8251115
-9.974687e-9,-9.974688e-9,-9.974683e-9
-9.974688e-9,-9.974688e-9,-9.974685e-9
-9.974815e-9,-9.974815e-9,-9.974815e-9
-9.9747215e-9,-9.974688e-9,-9.974584e-9
-9.974688e-9,-9.974688e-9,-9.974687e-9
-9.974688e-9,-9.974688e-9,-9.974687e-9
-9.974815e-9,-9.974815e-9,-9.974815e-9
-9.979117e-9,-9.979117e-9,2.4416053
-9.974815e-9,-9.974688e-9,-9.974684e-9
-9.979117e-9,-9.979117e-9,1.5606596
-9.974814e-9,-9.974814e-9,-9.974813e-9
-9.974828e-9,-9.974688e-9,-9.974688e-9
-9.974718e-9,-9.974688e-9,-9.9746025e-9
-9.974716e-9,-9.974688e-9,-9.9746025e-9
-9.974718e-9,-9.974688e-9,-9.9746025e-9
-9.974716e-9,-9.974688e-9,-9.9746025e-9
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.979078e-9,-9.979118e-9,1.1602633
-9.977645e-9,-9.979118e-9,0.98821694
-9.979116e-9,-9.979117e-9,0.734257
-9.992417e-9,-9.992425e-9,1.2759981
-9.990878e-9,-9.990878e-9,-9.990878e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.979117e-9,0.76223284,1.811205
-9.974857e-9,-9.9748565e-9,-9.9748565e-9
-9.974857e-9,-9.9748565e-9,-9.9748565e-9
-9.974814e-9,-9.974608e-9,-9.9746025e-9
-9.990863e-9,-9.990788e-9,-9.990786e-9
-9.974688e-9,-9.974688e-9,-9.974682e-9
-9.974609e-9,-9.97461e-9,-9.9746025e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974686e-9,-9.974688e-9,-9.974685e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.9746025e-9,-9.974605e-9,-9.9746025e-9
-9.979117e-9,-9.979117e-9,4.7394004
-9.979117e-9,-9.979117e-9,5.659446
-9.974857e-9,-9.9748565e-9,-9.9748565e-9
-9.979117e-9,-9.979117e-9,1.5407822
-9.974689e-9,-9.974688e-9,-9.941583e-9
-9.979118e-9,-9.976514e-9,0.5143297
-9.979119e-9,-9.977913e-9,0.23996629
-9.979118e-9,-9.973324e-9,3.1828742
-9.979118e-9,-9.973525e-9,3.3596215
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.978979e-9,-9.979118e-9,1.9816092
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.974688e-9,-9.974688e-9,-9.974687e-9
-9.974688e-9,-9.974688e-9,-9.974682e-9
-9.974726e-9,-9.974688e-9,-9.97457e-9
-9.974726e-9,-9.974688e-9,-9.97457e-9
-9.979117e-9,-9.972115e-9,1.6485564
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974688e-9,-9.974688e-9,-9.974686e-9
-9.974607e-9,-9.974607e-9,-9.9746025e-9
-9.974741e-9,-9.974705e-9,-9.9746025e-9
-9.974688e-9,-9.974688e-9,-9.974686e-9
-9.974688e-9,-9.974688e-9,-9.974686e-9
-9.974718e-9,-9.974688e-9,-9.9746025e-9
-9.9748565e-9,-9.9748565e-9,-9.974856e-9
-9.974717e-9,-9.974688e-9,-9.9746025e-9
-9.9748565e-9,-9.9748565e-9,-9.974856e-9
-9.974815e-9,-9.974815e-9,-9.974815e-9
-9.974815e-9,-9.974815e-9,-9.974815e-9
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.9790975e-9,-9.979117e-9,0.9786088
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.975731e-9,-9.979118e-9,0.8533261
-9.974814e-9,-9.974814e-9,-9.9746025e-9
-9.9791e-9,-9.979118e-9,1.0510228
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.974688e-9,-9.974688e-9,-9.974687e-9
-9.979117e-9,-9.979117e-9,3.88113
-9.979117e-9,-9.979117e-9,0.091864005
-9.979117e-9,-9.979117e-9,0.6214315
-9.979117e-9,-9.979116e-9,0.045498416
-9.974814e-9,-9.974814e-9,-9.9746025e-9
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.974815e-9,-9.974815e-9,-9.974611e-9
-9.974609e-9,-9.97461e-9,-9.9746025e-9
-9.974609e-9,-9.97461e-9,-9.9746025e-9
-9.974688e-9,-9.974688e-9,-9.974687e-9
-9.974688e-9,-9.974688e-9,-9.974685e-9
-9.974815e-9,-9.974815e-9,-9.974815e-9
-9.974688e-9,-9.974688e-9,-9.974683e-9
-9.974688e-9,-9.974688e-9,-9.974685e-9
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974815e-9,-9.974814e-9,-9.974814e-9
-9.979117e-9,-9.979118e-9,0.024360674
-9.979117e-9,-9.979117e-9,1.3448858
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974815e-9,-9.974815e-9,-9.974815e-9
-9.974689e-9,-9.974688e-9,-9.974684e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974815e-9,-9.974814e-9,-9.974814e-9
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974688e-9,-9.974688e-9,-9.974687e-9
-9.974687e-9,-9.974688e-9,-9.974684e-9
-9.990817e-9,-9.990817e-9,-9.990817e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974688e-9,-9.974688e-9,-9.974682e-9
-9.974689e-9,-9.974688e-9,-9.974685e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974687e-9,-9.974688e-9,-9.9746815e-9
-9.974687e-9,-9.974688e-9,-9.9746025e-9
-9.974688e-9,-9.974688e-9,-9.974682e-9
-9.979118e-9,-9.973321e-9,2.917478
-9.974815e-9,-9.9746025e-9,-9.9746025e-9
-9.974606e-9,-9.974608e-9,-9.9746025e-9
-9.974765e-9,-9.974539e-9,-9.974622e-9
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.974688e-9,-9.974688e-9,-9.974685e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974607e-9,-9.974608e-9,-9.9746025e-9
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.974688e-9,-9.974688e-9,-9.974686e-9
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.979117e-9,-9.979117e-9,2.6005936
-9.974824e-9,-9.974688e-9,-9.974683e-9
-9.974856e-9,-9.974856e-9,-9.974856e-9
-9.979117e-9,-9.979117e-9,1.5293322
