1,2,3
0.028740676,0.031058596,0.2751657
0.0115439575,0.012757105,1.0398346
0.021795638,0.016798135,1.2039852
0.01349952,0.010793387,1.2149659
0.113720104,0.27021453,2.0152385
0.025418233,0.022494767,2.0962727
0.012073267,0.028528573,1.2549065
0.01185457,0.006555697,2.0700896
0.0031091257,0.025453268,0.67768
0.018716577,0.008791234,1.391095
0.008688386,0.014439825,0.4299774
0.748025,0.0037619176,0.7500189
1.3024802,0.17937222,1.643244
0.018530622,0.01208006,2.1040235
0.002093816,0.017862115,2.0349908
0.0025207673,0.8374729,2.2370954
0.017251857,0.007378226,0.8076598
0.009356343,0.01079777,1.1941805
0.018348252,0.010058053,0.68148607
0.012393292,0.02025548,0.11013372
0.010054096,0.035309102,0.9160081
0.025005925,0.0029183151,1.8797238
0.009227754,0.011461724,0.9294674
0.014337723,0.009452833,0.1222457
0.014391085,0.014160873,1.4020761
0.0025627539,0.011825964,0.021882031
0.6314005,0.008046852,2.0948436
0.009121388,0.016236199,0.8589692
0.021459179,0.1267811,0.76617765
0.025338002,0.8560852,0.9641329
0.004833881,0.011097298,0.48321393
0.012800439,1.5984715,1.4549844
0.25748375,0.011392826,2.4880927
8.68002e-5,0.016938522,0.00018710807
0.26336348,1.0953343,1.2844857
0.55768734,0.15041104,1.5412607
0.109928206,0.00434332,1.1366824
0.370783,0.8076169,1.5240024
0.0067488705,0.012289279,0.5514848
1.9029255,0.35856596,1.5364188
0.010844075,0.0058585443,0.6205893
0.12645659,1.1802504,1.3268858
0.21114996,0.5278536,1.5216988
0.00705744,0.020978851,0.8076589
0.079966456,0.016054844,1.3972052
0.006417819,0.028184915,0.53816926
0.018530859,0.008247901,1.5509909
0.81477606,0.031095974,1.7516326
0.31695032,0.014409159,1.7296194
0.002794053,0.008906855,0.9746425
0.017553719,0.006531139,0.24508238
0.13293046,0.009390975,1.3494691
0.010533123,0.014629619,0.6160828
0.0066691265,0.013319589,0.47606167
0.007638669,0.020431412,0.31752244
0.35167962,0.0124133285,0.33343232
0.020240918,0.0044024014,2.343111
0.44368234,0.006741681,0.9165015
0.015528445,0.0059074797,1.6754268
0.015726876,0.028537935,0.9680916
0.016470442,0.8717677,2.0777836
0.5159861,0.006314631,2.5254233
0.005813253,0.28420034,2.3503776
0.4944393,0.028405467,1.6643741
0.0027458246,0.032730244,0.91937816
0.017772852,0.0049694725,1.1301008
0.0073756096,0.64468807,2.43616
0.42596737,0.1485192,1.8277982
0.02755517,0.18722893,1.2297384
1.7542875,0.19564554,1.5565615
0.0043196045,0.0064381836,0.019932745
0.009855806,0.024555547,0.35474697
0.39054948,1.7621081,1.9265246
0.020702723,0.010243639,0.7237636
0.010292735,0.022652024,1.1058942
0.02981671,0.87420356,1.7665291
0.00983283,1.1879038,2.5827866
0.0073978715,0.20729847,1.2080476
0.42968816,0.016542943,2.6197612
0.01861438,0.019827612,0.64896095
0.012941178,0.005574594,0.64040655
0.022206198,0.0075835497,1.7035083
0.009048027,0.0069966,0.7131262
1.1431031,0.017901866,2.4661725
0.5338164,0.14771867,0.33343232
0.5338171,0.44533584,0.33343232
0.016511656,0.022794079,0.06933087
0.025258113,0.654842,0.9165015
0.01017957,0.011671801,1.6453414
0.07827738,0.017441288,1.0697613
0.042533107,0.008725762,0.913786
0.46101347,0.10482762,2.0328896
0.61705,0.009583738,2.0241451
0.02264293,0.010231165,1.3583814
0.0105805835,0.007856414,0.52451247
0.92153233,0.29858008,2.1720772
0.0021122254,0.016734423,1.2057179
