1,2,3
-9.851882e-9,-9.937352e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874704e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.937361e-9,-9.864302e-9,-9.874732e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874688e-9
-9.874704e-9,-9.874705e-9,-9.874674e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874695e-9
-9.874705e-9,-9.874705e-9,-9.874681e-9
-9.937366e-9,-9.471034e-9,0.20629832
-9.874498e-9,-9.874463e-9,-9.874445e-9
-9.874615e-9,-9.8746185e-9,-9.874705e-9
-9.937358e-9,-9.851121e-9,-9.8747375e-9
-9.937363e-9,-9.588732e-9,0.5311779
-9.937357e-9,-9.528205e-9,0.05354158
-9.874692e-9,-9.874705e-9,-9.874705e-9
-9.937352e-9,-9.869519e-9,-9.874705e-9
-9.874682e-9,-9.874705e-9,-9.874476e-9
-9.848645e-9,-9.851969e-9,0.011258205
-9.8747055e-9,-9.874705e-9,-9.874692e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.8747e-9
-9.937301e-9,-9.937352e-9,0.46717548
-9.874705e-9,-9.874705e-9,-9.874703e-9
-9.874705e-9,-9.874705e-9,-9.874698e-9
-9.874705e-9,-9.874705e-9,-9.874704e-9
-9.874705e-9,-9.874705e-9,-9.874698e-9
-9.847887e-9,-9.937352e-9,0.2944201
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874692e-9
-9.850407e-9,-9.853296e-9,0.1492475
-9.854568e-9,-9.937373e-9,-9.64113e-9
-9.937352e-9,-9.937351e-9,-9.861818e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.937352e-9,-9.937352e-9,0.25646538
-9.937352e-9,-9.937352e-9,0.72006154
-9.937352e-9,-9.937351e-9,0.81921715
-9.937352e-9,-9.937325e-9,1.1937046
-9.874704e-9,-9.874705e-9,-9.873356e-9
-9.874705e-9,-9.874705e-9,-9.8746735e-9
-9.874704e-9,-9.874705e-9,-9.87463e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874703e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874661e-9,-9.874705e-9,-9.874664e-9
-9.874659e-9,-9.874705e-9,-9.87466e-9
-9.937352e-9,-9.874705e-9,-9.872646e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874612e-9,-9.874636e-9,-9.874705e-9
-9.874631e-9,-9.874656e-9,-9.874705e-9
-9.953954e-9,-9.977272e-9,-9.954546e-9
-9.874692e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.867762e-9,-9.937352e-9,-9.874705e-9
-9.954546e-9,-9.954546e-9,-9.954546e-9
-9.874699e-9,-9.8746975e-9,-9.874693e-9
-9.874705e-9,-9.8747055e-9,-9.874705e-9
-9.874674e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874673e-9,-9.874705e-9,-9.874698e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874003e-9,-9.93737e-9,0.7992365
-9.874705e-9,-9.874705e-9,-9.874689e-9
-9.874687e-9,-9.874705e-9,-9.874097e-9
-9.8736e-9,-9.9373585e-9,0.46126735
-9.8734745e-9,-9.874272e-9,-9.871052e-9
-9.874623e-9,-9.874649e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874703e-9
-9.937352e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874681e-9
-9.874692e-9,-9.874705e-9,-9.8746655e-9
-9.874692e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.87466e-9
-9.874705e-9,-9.874705e-9,-9.874623e-9
-9.874705e-9,-9.874705e-9,-9.8746575e-9
-9.937402e-9,-9.87256e-9,1.5074294
-9.937355e-9,-9.874744e-9,0.9824529
-9.874679e-9,-9.874705e-9,-9.874844e-9
-9.864642e-9,-9.864537e-9,-9.809402e-9
-9.874691e-9,-9.874705e-9,-9.874705e-9
-9.934508e-9,-9.937387e-9,-9.544844e-9
-9.954546e-9,-9.954546e-9,-9.954546e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.8747e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874701e-9,-9.874705e-9,-9.874705e-9
-9.937398e-9,-9.8515995e-9,-9.874702e-9
-9.874642e-9,-9.874675e-9,-9.874705e-9
-9.8746575e-9,-9.874704e-9,-9.874705e-9
-9.874658e-9,-9.874705e-9,-9.874705e-9
-9.874534e-9,-9.873962e-9,-9.873964e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874682e-9
-9.874704e-9,-9.874705e-9,-9.874673e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.954546e-9,-9.954546e-9,-9.954545e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874709e-9,-9.874705e-9,-9.874691e-9
-9.874706e-9,-9.874705e-9,-9.874687e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874696e-9,-9.874705e-9,-9.8746975e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.8782476e-9,-9.861367e-9,-9.8741575e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874705e-9,-9.874705e-9,-9.874705e-9
-9.874707e-9,-9.874705e-9,-9.8747e-9
-9.874706e-9,-9.874705e-9,-9.87468e-9
-9.874705e-9,-9.874705e-9,-9.874697e-9
