1,2,3
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.974815e-9,-9.974815e-9,-9.974815e-9
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.974814e-9,-9.974814e-9,-9.9746025e-9
-9.979117e-9,-9.979117e-9,1.7934055
-9.979118e-9,-9.979119e-9,1.6543456
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.974814e-9,-9.974814e-9,-9.9746025e-9
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.974688e-9,-9.974688e-9,-9.973831e-9
-9.979117e-9,-9.979117e-9,0.719385
-9.974815e-9,-9.974815e-9,-9.974815e-9
-9.974824e-9,-9.974824e-9,-9.974824e-9
-9.974688e-9,-9.974688e-9,-9.974688e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974684e-9,-9.974688e-9,-9.974684e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974687e-9,-9.974688e-9,-9.974679e-9
-9.974813e-9,-9.974688e-9,-9.974675e-9
-9.974827e-9,-9.974688e-9,-9.974683e-9
-9.974857e-9,-9.9748565e-9,-9.9748565e-9
-9.974827e-9,-9.974688e-9,-9.974683e-9
-9.974828e-9,-9.974688e-9,-9.974688e-9
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.9557855e-9,-9.974641e-9,-9.974679e-9
-9.979128e-9,-9.979118e-9,2.7746649
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.974814e-9,-9.974814e-9,-9.974812e-9
-9.974727e-9,-9.974695e-9,-9.9746025e-9
-9.974814e-9,-9.974814e-9,-9.9746025e-9
-9.974814e-9,-9.974814e-9,-9.9746025e-9
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.979117e-9,-9.979117e-9,0.9631814
-9.979117e-9,-9.979117e-9,1.8115299
-9.979117e-9,-9.979117e-9,1.8279471
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.974688e-9,-9.974688e-9,-9.974684e-9
-9.974688e-9,-9.974688e-9,-9.974683e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974688e-9,-9.974688e-9,-9.974682e-9
-9.974688e-9,-9.974688e-9,-9.974686e-9
-9.974688e-9,-9.974688e-9,-9.974684e-9
-9.974688e-9,-9.974688e-9,-9.974687e-9
-9.990878e-9,-9.990878e-9,-9.990878e-9
-9.974814e-9,-9.974814e-9,-9.974814e-9
-9.9908295e-9,-9.990817e-9,-9.990779e-9
-9.974824e-9,-9.974824e-9,-9.974824e-9
-9.974688e-9,-9.974688e-9,-9.974683e-9
-9.974688e-9,-9.974688e-9,-9.974684e-9
-9.974715e-9,-9.974688e-9,-9.9746025e-9
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.979117e-9,-9.979117e-9,5.6493044
-9.974815e-9,-9.974688e-9,-9.974684e-9
-9.974815e-9,-9.974688e-9,-9.974683e-9
-9.9748565e-9,-9.974856e-9,-9.974856e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974689e-9,-9.974688e-9,-9.974592e-9
-9.974689e-9,-9.974688e-9,-9.884782e-9
-9.974814e-9,-9.974607e-9,-9.9746025e-9
-9.908401e-9,-9.974422e-9,-9.97461e-9
-9.974827e-9,-9.974688e-9,-9.974682e-9
1.1004992,-9.979118e-9,-9.979127e-9
-9.974827e-9,-9.974688e-9,-9.974684e-9
-9.974814e-9,-9.974609e-9,-9.9746025e-9
-9.974857e-9,-9.9748565e-9,-9.9748565e-9
-9.974718e-9,-9.974688e-9,-9.9746025e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974718e-9,-9.974688e-9,-9.9746025e-9
-9.990828e-9,-9.990817e-9,-9.990786e-9
-9.979111e-9,-9.979117e-9,1.1905752
-9.979122e-9,-9.979118e-9,0.42870328
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.974724e-9,-9.974648e-9,-9.973685e-9
-9.974603e-9,-9.974603e-9,-9.9746025e-9
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.974857e-9,-9.9748565e-9,-9.9748565e-9
-9.974718e-9,-9.974688e-9,-9.9746025e-9
-9.979117e-9,-9.979117e-9,3.6058393
-9.979117e-9,-9.979117e-9,1.5630574
-9.97888e-9,-9.979118e-9,1.9505615
-9.974687e-9,-9.974688e-9,-9.973776e-9
-9.978885e-9,-9.979117e-9,1.0237706
-9.974815e-9,-9.974815e-9,-9.974815e-9
-9.97461e-9,-9.97461e-9,-9.9746025e-9
-9.974824e-9,-9.974824e-9,-9.974824e-9
-9.974815e-9,-9.974815e-9,-9.974815e-9
-9.974688e-9,-9.974688e-9,-9.974682e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.979125e-9,-9.97216e-9,0.053048335
-9.974726e-9,-9.974688e-9,-9.974571e-9
-9.974726e-9,-9.974688e-9,-9.9745705e-9
-9.979118e-9,-9.973056e-9,0.29754955
-9.974857e-9,-9.9748565e-9,-9.9748565e-9
-9.974857e-9,-9.9748565e-9,-9.9748565e-9
-9.979117e-9,0.002743439,1.8045048
-9.974815e-9,-9.974611e-9,-9.974611e-9
-9.979117e-9,0.024761697,1.6361469
-9.974688e-9,-9.974688e-9,-9.974684e-9
-9.974687e-9,-9.974688e-9,-9.9746815e-9
-9.974688e-9,-9.974688e-9,-9.974687e-9
-9.974687e-9,-9.974688e-9,-9.974677e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.979117e-9,-9.972154e-9,4.3115563
-9.974741e-9,-9.974705e-9,-9.9746025e-9
-9.974741e-9,-9.974705e-9,-9.9746025e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.979117e-9,-9.972418e-9,3.833804
-9.974815e-9,-9.974815e-9,-9.974815e-9
-9.974605e-9,-9.974607e-9,-9.9746025e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974615e-9,-9.974617e-9,-9.9746105e-9
-9.974688e-9,-9.974688e-9,-9.974684e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.979117e-9,-9.979117e-9,0.05527844
-9.974857e-9,-9.974857e-9,-9.9746025e-9
-9.979117e-9,-9.979117e-9,3.6436396
-9.979117e-9,-9.979117e-9,3.0286362
-9.990867e-9,-9.990817e-9,-9.990815e-9
-9.974718e-9,-9.974688e-9,-9.9746025e-9
-9.974716e-9,-9.974688e-9,-9.9746025e-9
-9.974727e-9,-9.974695e-9,-9.9746025e-9
-9.974717e-9,-9.974688e-9,-9.9746025e-9
-9.990828e-9,-9.990817e-9,-9.990786e-9
-9.974727e-9,-9.974695e-9,-9.9746025e-9
-9.974722e-9,-9.974688e-9,-9.97459e-9
-9.974814e-9,-9.974814e-9,-9.974813e-9
-9.974717e-9,-9.974688e-9,-9.9746025e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974603e-9,-9.974603e-9,-9.9746025e-9
-9.978478e-9,-9.979118e-9,1.506641
-9.979115e-9,-9.979117e-9,0.7222849
-9.974814e-9,-9.974814e-9,-9.9746025e-9
-9.979071e-9,-9.979118e-9,0.8573491
-9.979105e-9,-9.979117e-9,1.9114541
-9.974857e-9,-9.974857e-9,-9.9748565e-9
-9.978768e-9,-9.979117e-9,0.7716006
-9.974688e-9,-9.974688e-9,-9.974687e-9
-9.974857e-9,-9.974857e-9,-9.974857e-9
-9.974688e-9,-9.974688e-9,-9.974688e-9
-9.974604e-9,-9.974606e-9,-9.9746025e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974688e-9,-9.974688e-9,-9.974682e-9
-9.974688e-9,-9.974688e-9,-9.974683e-9
-9.974688e-9,-9.974688e-9,-9.974676e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974687e-9,-9.974688e-9,-9.9746025e-9
-9.979118e-9,-9.979117e-9,1.8386102
-9.974815e-9,-9.974815e-9,-9.974814e-9
-9.974815e-9,-9.974815e-9,-9.974815e-9
-9.974726e-9,-9.974688e-9,-9.974574e-9
-9.9748565e-9,-9.9748565e-9,-9.9748565e-9
-9.974653e-9,-9.974653e-9,-9.974608e-9
-9.974688e-9,-9.974688e-9,-9.974683e-9
