1,2,3,4,5
1.0997474,1.0991653,1.0991607,1.0990496,1.0999942
1.0988235,1.0985726,1.095239,1.0953617,1.0999999
1.0963044,1.0957144,1.0951362,1.0953382,1.0999998
1.0999999,1.0998442,1.0998039,1.0883244,1.0928504
1.1,1.0806054,1.0759339,1.0846298,1.0979266
1.1,1.0991575,1.098998,1.0805702,1.0941093
1.0994141,1.098692,1.098437,1.0957743,1.0999998
1.1,1.0998765,1.0998769,1.080822,1.0938932
1.0994626,1.0992489,1.0990545,1.0961515,1.0999998
1.0999999,1.0997361,1.0997397,1.0880187,1.0924239
1.099768,1.0985144,1.0980585,1.0969957,1.0999993
1.0865365,1.0671307,1.0743634,1.0948204,1.1
1.0751004,1.0807812,1.1,1.0600438,1.0666475
0.9837161,1.0676197,1.1,0.9521765,0.96004903
1.0999999,1.0999423,1.0997983,1.0839833,1.097585
0.9859584,1.0681037,1.1,0.9521003,0.9635599
1.0354487,1.0820297,1.0999999,1.0142655,1.0185876
1.0999997,1.0966191,1.0966535,1.0953492,1.0999999
1.0971494,1.0950598,1.0951725,1.0953428,1.0999998
1.0983896,1.0980221,1.0980778,1.0983902,1.0999961
1.1,1.0995206,1.0999999,1.0679185,1.0875068
1.0919784,1.0972551,1.1,1.042894,1.0729338
1.0994055,1.0995847,1.1,1.0548625,1.0608482
1.0989293,1.0987409,1.0987083,1.0975353,1.0999876
1.0999999,1.0999606,1.0999867,1.0525132,1.0593072
1.099291,1.0993127,1.0990235,1.0991383,1.0993288
1.0749826,1.0541877,1.1,1.0668242,1.0724106
0.95963156,1.0610232,1.1,0.92136586,0.9332006
1.0033619,1.0718569,1.1,0.97089225,0.98465943
0.9960568,1.0707603,1.1,0.96114475,0.97537637
1.0994393,1.098609,1.0982233,1.0972793,1.0999988
1.0698279,1.0910298,1.1,1.0641629,1.0721823
1.047504,1.0827503,1.1,1.0422149,1.049891
1.0979154,1.0979645,1.0978328,1.0978727,1.0979381
1.0999999,1.0942707,1.0983967,1.095329,1.1
1.0977825,1.091367,1.1,1.0906012,1.1
1.0996299,1.0969894,1.0977379,1.095329,1.1
1.0999999,1.0942065,1.0999932,1.0910679,1.1
1.0996628,1.0995815,1.0994866,1.0980501,1.0999985
1.0443401,1.0650226,1.1,1.0284089,1.0332601
1.0995588,1.0994629,1.0994154,1.0971972,1.0999994
1.0131046,1.0740241,1.1,0.98907906,0.9936294
1.1,1.0938869,1.095455,1.0814098,1.1
