1,2,3,4,5
1.0998232,1.0996102,1.0994551,1.099363,1.0999824
1.0973712,1.0970066,1.0952817,1.0953447,1.0999998
1.0995612,1.0992445,1.0992332,1.0994667,1.0996306
1.0999999,1.0989655,1.0988243,1.0881542,1.0925689
1.1,1.0808089,1.0808632,1.0916845,1.0964421
1.1,1.0843138,1.0824357,1.0838507,1.0971154
1.0994213,1.0984001,1.098423,1.0934961,1.0999998
1.0995347,1.0990808,1.0990076,1.0973821,1.0999993
1.0999999,1.0999018,1.099821,1.0879875,1.0923928
1.0996687,1.0999429,1.0999742,1.0991368,1.0998156
1.099832,1.099666,1.0995378,1.0993911,1.0999755
1.0994476,1.0991586,1.0991381,1.0961853,1.0999998
0.95981336,1.0611004,1.0999999,0.9280774,0.93203205
1.005845,1.07254,1.1,0.98210174,0.98578626
1.0966758,1.0949041,1.0949638,1.0953394,1.0999998
1.0961646,1.0957989,1.0952318,1.0953373,1.0999998
1.0963445,1.095716,1.0954925,1.0953319,1.0999999
1.095298,1.0944241,1.0954134,1.095503,1.0999997
1.0963005,1.0959828,1.0999999,1.0953255,1.0999999
1.0954733,1.0954323,1.0953355,1.0850424,1.0999998
1.0897161,1.0968676,1.1,1.0372834,1.0437496
1.0677443,1.0373988,1.1,1.0602726,1.067128
1.0977343,1.0970637,1.1,1.0863373,1.0912886
1.0997431,1.0993385,1.0985357,1.0985991,1.0999969
1.0707339,1.0704968,1.1,1.0586048,1.0641421
1.0999999,1.0998676,1.0912066,1.0887203,1.0934232
1.0997816,1.0986311,1.098827,1.0989604,1.0999944
1.0960594,1.0471289,1.1,1.0873218,1.1
0.9736998,1.0644135,1.1,0.936306,0.9501924
1.0995266,1.0993161,1.0993257,1.083863,1.0999997
1.0995322,1.099171,1.0991511,1.088951,1.0999994
1.0977466,1.0962552,1.096237,1.0822572,1.1
1.045227,1.0841879,1.1,1.039949,1.0476191
0.9759689,1.0655674,1.1,0.94269454,0.9512935
1.0129564,1.0757878,1.1,0.9874634,0.99309474
1.0994564,1.0993993,1.0992756,1.0954626,1.0999999
1.0994396,1.0992736,1.0991783,1.0956216,1.0999998
1.1,1.0966471,1.0975099,1.0754534,1.1
1.1,1.0943005,1.0952052,1.0756214,1.1
1.1,1.0959467,1.0950564,1.0753669,1.1
1.0995528,1.0994561,1.0993762,1.0971788,1.0999986
1.0913163,1.099978,1.1,1.0796643,1.084749
1.1,1.0980198,1.0999999,1.0887858,1.0934043
1.0996436,1.0975899,1.0975338,1.0977017,1.0999991
1.075569,1.0943879,1.1,1.0635439,1.0689623
1.0999999,1.0935627,1.0936129,1.0887575,1.0934103
1.0999999,1.0999417,1.0999999,1.0856196,1.0905814
1.0999999,1.0999665,1.0999995,1.0951893,1.0999951
1.0994635,1.0992194,1.0992876,1.0994643,1.0999912
1.0997577,1.0951694,1.0951416,1.0953763,1.0999999
1.0404541,1.0834336,1.1,1.0350617,1.0391115
1.0995599,1.0994418,1.0993755,1.099307,1.0996246
1.0999999,1.0999848,1.0999999,1.0948684,1.0987996
1.0999998,1.0999999,1.0999368,1.0865412,1.097416
1.0412422,1.0837159,1.1,1.0360568,1.0399373
1.0999316,1.0996289,1.0995827,1.0825685,1.0999994
1.0980564,1.0917343,1.1,1.0827212,1.1
1.0976956,1.0974342,1.1,1.0909312,1.0999998
