1,2,3,4,5
0.12052763,6.5176444e-8,5.2000003,1.8351524,5.564286
8.861176e-9,5.0782067e-9,-6.2332286e-9,-7.489146e-9,2.534258
8.865462e-9,5.080946e-9,-6.23281e-9,-7.48875e-9,2.7142527
8.907194e-9,5.107602e-9,-6.227987e-9,-7.485584e-9,4.286122
8.8768495e-9,5.088222e-9,-6.231429e-9,-7.487974e-9,3.125744
8.822054e-9,5.0531943e-9,-6.2377787e-9,-7.492092e-9,1.0444074
0.39999995,1.3517878,5.2000003,2.0,6.0
8.899585e-9,5.1027436e-9,-6.2287833e-9,-7.486193e-9,3.9989882
8.881817e-9,5.0913953e-9,-6.2218217e-9,-7.49068e-9,2.5700276
0.39999998,1.6999999,2.9411683,0.21145613,3.6089497
0.39999998,1.6999999,1.4331118e-6,1.6430043,3.5237112
8.820604e-9,5.052266e-9,-6.237643e-9,-7.4923365e-9,0.9562579
0.39999995,1.1711587,2.9869331e-9,-1.303662e-9,3.8996854
8.8168015e-9,5.0498343e-9,-6.2363728e-9,-7.493202e-9,0.6698812
8.9027505e-9,5.104765e-9,-6.2285226e-9,-7.485941e-9,4.119869
0.39999998,1.6999999,3.3914833,0.2320954,3.5878084
0.14472593,7.613033e-8,5.2000003,2.0,5.543482
8.91613e-9,5.113307e-9,-6.226879e-9,-7.484922e-9,4.612424
0.39999998,1.6999999,3.270391,1.9999995,3.7539217
0.39999998,1.6999999,4.488763,1.1008394,4.6498947
0.39999995,1.0239375,5.2000003,2.0,6.0
0.39999998,1.6999999,4.4729424,1.0977137,4.650782
8.844604e-9,5.067614e-9,-6.2351018e-9,-7.490391e-9,1.9054606
8.826683e-9,5.056155e-9,-6.2370984e-9,-7.491794e-9,1.209324
8.837136e-9,5.0628395e-9,-6.2359073e-9,-7.4909865e-9,1.6131102
8.868546e-9,5.0829163e-9,-6.232418e-9,-7.488554e-9,2.822464
8.873443e-9,5.086046e-9,-6.2319514e-9,-7.488114e-9,3.0247445
0.39999998,1.6999999,4.1405635,0.22458264,3.6220684
0.4,1.7,3.1272666,0.18741462,3.6051044
0.39999998,1.6999999,4.5954676,4.543565e-6,4.6153607
0.39999998,1.6999999,3.3532038,0.19313811,3.6466126
8.819181e-9,5.0513562e-9,-6.2358803e-9,-7.493073e-9,0.7487096
0.39999998,1.6999999,3.946644,0.021279505,4.1674867
0.1855399,6.51771e-8,5.2000003,2.0,5.601903
0.4,1.7,4.7264376,1.9999999,3.2000208
0.39999998,1.6999999,0.27026728,1.9999994,3.453053
0.39999998,1.6999999,4.6792226,0.8812327,4.587459
0.39999998,1.6999999,0.027954448,0.22101201,3.7315235
8.822152e-9,5.053257e-9,-6.2377388e-9,-7.492069e-9,1.0521326
0.4,1.7,5.7760684e-7,1.7738891,3.545149
0.39999998,1.6999999,0.9663932,0.113287225,3.8059094
0.39999998,1.6999999,3.848077,0.103260614,4.252861
0.39999992,1.0189523,5.2000003,2.0,6.0
8.8665395e-9,5.0816342e-9,-6.2325105e-9,-7.488823e-9,2.7184284
0.39999992,0.68080497,5.2000003,2.0,6.0
0.39999998,1.6999999,4.122874,0.20371073,3.5913894
0.39999998,1.6999999,3.2712634,0.20114735,3.5934136
8.819758e-9,5.0517257e-9,-6.238076e-9,-7.492221e-9,0.9673442
0.39999998,1.6999999,2.980887e-5,0.18989407,3.6416497
8.881731e-9,5.0913402e-9,-6.2308376e-9,-7.487541e-9,3.3254914
8.821244e-9,5.052676e-9,-6.2378307e-9,-7.492168e-9,1.0099614
0.26452368,1.7272722e-8,5.2000003,2.0,5.6487584
