1,2,3,4,5
-0.3,-1.275,3.8047063,1.5,0.66957957
-0.0011215844,-0.020253789,0.08943176,-0.0044491333,-0.028525362
0.29999965,1.2749996,3.8999982,-0.872944,-2.4788644
0.29999983,1.2749999,3.8999999,-0.12533905,-2.1007316
0.29999983,1.2749999,3.8999996,0.6439917,-2.2701657
-0.22986312,-1.1967237,3.9,1.5,0.6003132
0.29999977,1.2749997,3.8999996,0.26250148,-1.9063116
-0.1175583,-0.9914911,3.9,1.5,-0.007458021
-0.3,-1.275,3.9,1.5,0.86696905
0.29999977,1.2749997,2.8897624,0.5555722,-1.5863461
0.29999977,1.2749997,3.062479,0.3155242,-1.5379817
-0.0010686987,-0.01929919,0.013882751,0.19011845,-0.027062874
0.00020819299,0.0037604442,-0.0018178563,1.0469027,-0.049376186
-0.000265086,-0.00478806,-0.0011163699,0.9601073,-0.042033315
-0.3,-1.275,3.7837837,1.5,0.3801908
-0.0005946297,-0.010739783,0.015391114,0.5753066,-0.037853424
0.29999977,1.2749997,2.966501,0.011258217,-1.5472666
-0.0013892258,-0.025083717,0.061987665,-0.0024770282,-0.026414363
0.2999998,1.2749999,3.8999996,-1.1283506,-2.4592657
-0.20247191,-1.1597228,3.753499,1.5,0.21056455
-0.0005722466,-0.0103355665,-0.0065356037,0.47317886,-0.03645969
0.29999977,1.2749997,3.3560023,0.7398727,-1.3785815
-0.11758391,-0.99158514,3.9,1.5,-0.15005596
0.006194396,0.111084335,0.04261508,1.4999212,-0.11151275
-0.07315733,-0.82158244,3.9,1.5,-0.11815219
0.29999983,1.2749999,3.8999999,-0.3301049,-2.1271496
0.29999983,1.2749999,3.8999996,-0.8146296,-2.2751443
0.2999998,1.2749999,3.8999996,-0.2161633,-2.4610157
0.29999977,1.2749997,3.1689272,1.2585607,-1.4941181
0.2999998,1.2749999,3.8999996,-1.0597652,-2.465021
0.0025659378,0.046289537,0.7673926,0.06944835,-0.1200487
-0.3,-1.275,3.9,1.5,1.2902026
0.29999977,1.2749997,3.8999996,0.29403073,-2.0777805
0.008694192,0.15473495,0.09785121,1.4999776,-0.059139397
0.2999998,1.2749999,3.8999996,-1.07603,-2.4596064
0.2999998,1.2749999,3.8999996,0.19981298,-2.4624832
0.2999998,1.2749999,3.8999996,-1.2059886,-2.4558053
0.29999983,1.2749999,3.8999996,0.547157,-2.1666155
-0.0007544061,-0.013624991,0.014231739,0.20830981,-0.031954523
0.29999977,1.2749997,2.8054643,0.42567667,-1.6027439
-0.0009138267,-0.016501265,-0.0020933188,0.45572764,-0.029283885
0.29999977,1.2749997,3.3284214,0.1813089,-1.8173988
-0.3,-1.275,3.9,1.5,1.0261656
0.2999998,1.2749999,3.8999996,-0.35386768,-2.4604971
0.29999995,1.275,3.8999999,-0.70556766,-2.4563792
-0.3,-1.275,3.2914193,1.5,1.0557296
-0.099075496,-0.9330142,3.9,1.5,0.027651764
0.29999977,1.2749997,3.4249938,-0.007354067,-1.6852853
