1,2,3,4,5
0.015814124,-0.123743325,-0.099318035,-1.7031196e-34,0.049050316
0.02238991,0.011975811,0.008510309,-5.603575e-33,0.02947802
0.024284666,0.013637408,0.00975344,-3.4715945e-32,0.03182474
0.038323134,0.021566007,0.01553145,-2.9240354e-31,0.050245766
0.027675243,0.014919718,0.010709094,8.352443e-34,0.036414895
0.009019673,0.0044040796,0.0030327053,-2.0681365e-29,0.011970472
0.03765308,-0.05750781,-0.048331328,-2.1753487e-36,0.056738835
0.035785984,0.02005183,0.014258845,-3.3762375e-32,0.046914566
0.011113922,-0.019223304,-0.030487854,-1.7566298e-32,0.020377802
0.055744655,0.02512812,0.014638571,2.3725144e-35,0.06368541
0.077264145,0.03895755,0.025432605,-4.457559e-33,0.08777781
0.0077179368,0.002579606,0.0012160133,7.451e-30,0.010514909
0.05638339,0.028248044,0.018165383,-1.2199592e-38,0.06662511
0.0029594142,-0.004814074,-0.0073094717,1.866494e-28,0.005353087
0.03688834,0.020749146,0.015014545,8.277567e-33,0.04834822
0.055354916,0.02576972,0.01491388,-1.6454755e-37,0.06304895
0.011011989,-0.08526729,-0.06881068,-5.987493e-31,0.033722263
0.04108595,0.022865495,0.016349234,-4.3061526e-32,0.05394116
0.056457482,0.020606939,0.03432824,-7.0723775e-38,0.06549682
0.049339607,-0.010799032,0.019733217,1.2464046e-34,0.06273768
0.033397663,-0.061710063,-0.051776137,3.0718527e-32,0.05311658
0.049328845,-0.010827233,0.019766169,-8.2606895e-35,0.06272875
0.016755402,0.008805566,0.006070058,-6.435873e-33,0.02209357
0.01030909,0.004727968,0.0030089214,-7.2262835e-29,0.013750581
0.01400718,0.0069875303,0.004662129,-1.0025658e-33,0.01855553
0.025121337,0.013823722,0.009882627,-1.2760239e-33,0.03298641
0.027208507,0.015577996,0.011257036,5.362188e-34,0.03558944
0.07380312,0.033523772,0.01896948,4.6547423e-27,0.08439954
0.05594272,0.025293335,0.014555676,4.508135e-29,0.06390685
0.049503326,-0.009495479,0.021393744,7.6410205e-34,0.06262643
0.07645342,0.033617105,0.018915717,1.5317024e-36,0.087748125
0.0034744975,-0.0049285064,-0.007844922,6.944441e-30,0.0061206203
0.052786764,0.0061262427,0.024081117,2.3770255e-37,0.06367646
0.017734785,-0.12182267,-0.098094024,8.8279855e-36,0.05069016
0.057934508,0.03936404,0.032779884,3.570745e-36,0.06353519
0.077816874,0.04223479,0.029823504,-6.930407e-34,0.08779076
0.0493972,-0.008352221,0.02273855,1.8711966e-35,0.06219815
0.0756791,0.029388994,0.018477272,-2.2392437e-34,0.08774435
0.009151404,0.0046064,0.0030679898,-7.632118e-29,0.012112578
0.077102095,0.037977107,0.024675444,2.334672e-36,0.08777428
0.0561627,0.018648228,0.017231032,1.4626089e-37,0.06554847
0.0524624,0.0029669674,0.020643545,1.978149e-33,0.06395911
0.048312508,-0.090611435,-0.07558647,-1.0210573e-32,0.07745343
0.02374142,0.0121149635,0.008536742,2.086215e-32,0.031395223
0.028959522,-0.06687131,-0.055120394,-2.5822961e-34,0.049982548
0.055040076,0.025599444,0.015097487,-8.459306e-37,0.06267789
0.055461347,0.025602046,0.014864172,-5.458099e-37,0.06322079
0.008497949,0.004461422,0.0030540877,1.0437919e-28,0.011205241
0.07637412,0.03356273,0.018332124,1.1442763e-33,0.087754555
0.02971578,0.016582595,0.011706189,4.501135e-34,0.038968887
0.008656852,0.004078548,0.0027209553,-2.6535556e-29,0.011521714
0.020001976,-0.118589066,-0.09630413,-4.066879e-36,0.052414633
