1,2,3,4,5,6
-0.0005552186,-0.0039323056,-0.015230565,-0.02157021,-0.0042089536,-0.00093895185
0.0029655802,0.026433744,0.0,6.5935435e-32,-0.0039941655,0.13452195
0.013319541,-0.0010674838,0.0,-5.0866327e-34,-0.003901542,0.13365613
-0.0065405425,0.26142424,1.3201157,-0.011590538,0.0,0.1407161
0.56696886,0.41051793,0.59751326,0.28285965,0.0,-0.1843759
0.017276052,0.5347094,1.0230144,0.00014583684,0.0,-0.19106576
0.010178893,-0.00444376,0.07082646,0.006245979,0.0,0.10442157
-0.0121996915,0.5256424,1.0615573,-0.015829388,0.0,-0.17368864
-0.0022930936,-0.004179353,0.048897035,0.003107631,0.0,0.07887951
-0.003294071,0.265262,1.3130314,-0.01360353,0.0,0.14525695
-0.007893545,0.0,-0.0014619305,-0.0153562715,-0.009854786,0.03845023
0.53543353,9.321249e-25,-2.1104336,-0.5852779,-0.58755606,0.11455162
-0.17749584,0.36362082,1.388875,-1.4767231,0.0,0.07411834
-2.9526079,0.86634344,3.6612642,-3.2168038,0.0,0.07516723
-0.007289818,0.42867354,0.60400003,-0.00083353405,-7.886465e-36,-0.19545153
-2.673983,0.93587273,3.3131106,-2.9690704,6.56485e-40,-0.04241809
-1.726354,0.5601485,2.741205,-1.813508,0.0,0.17023505
0.0,0.030618425,0.0,-0.009356343,0.001096535,0.13405569
0.0,0.0052986406,0.0,-0.018348252,-0.0039348705,0.1338218
0.0,-0.003994448,0.0,-0.012393292,-0.0037502951,0.006542187
0.2698519,0.9551265,0.0,0.16892123,-6.2165393e-35,-0.4092798
0.018151725,1.5568483,2.7311043e-31,-0.080330096,-8.776974e-35,-0.77834886
0.1712919,1.4037067,5.2246584e-28,0.11460708,-1.2134051e-30,0.098253705
-0.0045244643,0.054171555,0.0,-0.010401873,2.5754604e-33,-0.060370844
-0.011643275,1.586387,1.7293311e-28,-0.017607603,-2.8036954e-28,0.07007615
-0.0060395906,-0.003966074,-0.01891185,-7.670581e-24,-0.0040704976,-0.0039875493
0.6778985,0.15178035,0.74532044,2.4267791e-30,1.01752,0.10859042
-3.3979487,1.0542662,3.9186826,-3.7648962,-6.1941636e-35,-0.036175918
-2.0190945,0.9021402,2.6919544,-2.4246995,-7.080167e-33,-0.13094172
-2.7256057,0.99188936,3.3087163,-2.977779,2.2032646e-31,-0.14010085
-0.010638648,-0.0038096216,0.01773779,-0.010735331,-0.004214445,0.0
-0.96271694,0.012493762,0.06414228,-1.0970027,1.1798465,-8.176851e-34
-1.4648005,0.0060832007,0.069863595,-1.8806659,1.9759538,1.2756752e-34
-0.008547575,-0.00396129,-0.018833416,-6.465605e-5,-0.0040592076,0.0
0.007030866,1.0811054e-33,0.3752869,-0.6193343,-6.9983883e-38,0.13330969
0.034031764,-2.2393338e-33,-0.004893206,-0.88820523,-8.859793e-35,-0.0412607
0.026143892,0.0,-0.00042487815,-0.09021877,1.2561048e-36,0.13330962
