1,2,3,4,5,6
0.71727765,2.1997015,-0.8169793,0.66944826,1.4126647,-2.3845873
0.048466343,0.6733959,-1.2301125e-32,-1.05744776e-32,-0.03830955,-2.3858616
0.14458463,0.27476332,-0.41934794,0.061154626,0.0,-0.37134266
0.06284381,2.3047078,-0.26755217,0.029082222,0.0,-2.3856432
0.10669817,1.787258,-1.8939562,0.043881446,0.0,-2.2264774
0.5286674,-6.4660196e-35,-0.5286674,0.4983729,0.4403135,-1.233234
0.13814457,-7.4259073e-34,-0.13814457,0.097489625,0.05801944,-0.25381073
1.4048843,3.652378e-31,0.6951157,0.9468618,0.8808641,-2.3767712
0.18254569,-5.656666e-34,-0.18254568,0.10952943,0.07354422,-0.32524002
0.22553553,7.166756e-34,-0.22553553,0.17651527,0.10895118,-0.43483505
0.121511444,0.92677855,-1.04829,0.059997495,3.0092655e-36,-1.1716398
0.05628582,0.34371418,0.0,-1.7116868e-30,4.1049857,-2.3741755
0.036183957,0.36381605,-3.6068573e-27,3.725603e-28,3.3687325,-2.385847
0.02967757,-0.025847493,4.5307502e-32,-1.686391e-33,-0.025683017,-2.3858616
0.021246137,0.37875387,1.25444055e-33,1.8006559e-33,2.1618,-2.3858612
0.03533895,0.36466107,1.5671727e-37,1.6980126e-35,4.174858,-2.3793557
0.040912326,0.35908768,-1.3811269e-37,-1.1963077e-35,4.2011256,-2.3812776
0.05400071,0.3459993,-1.0756737e-32,-1.6117543e-33,4.2458806,-2.3845925
0.1408445,0.2591555,-6.576891e-36,-4.255843e-34,3.7942395,-2.3855608
0.10509798,-0.10509797,0.0,-3.15032e-35,-0.03319395,-0.9638424
-2.0515459,4.151546,-2.5897015e-34,-2.124417,0.0,-2.3225427
1.2533008,1.7252388,-2.9785395,-1.4902915e-31,3.9163055,-2.3845017
0.06535603,1.9373846,-2.0027404,3.1738046e-33,3.6955464,-2.3851776
0.051471304,0.08513706,-0.13660835,4.2242155e-25,-0.047161587,-0.11655616
0.057550233,1.3785245,-1.4360747,5.17361e-32,-0.03713208,-1.7140663
0.034926757,1.9424558,-1.9773825,6.0847146e-35,0.5493367,-2.385691
1.9851335,1.9811001,-1.8662336,-1.6705118,0.0,-2.361921
2.6892703,1.8453537,-2.434624,-2.6980608,0.0,-2.3614264
-1.4368913,2.5841315,0.95275986,-1.5347594,0.0,-2.3630524
