1,2,3,4,5,6
-0.0071935756,-0.0039385804,-0.018029043,-0.0037079027,-0.0041721924,-0.0031550827
-0.43186036,0.3342131,1.6726472,-1.0409982,1.1965367,0.12580149
-1.3858161,0.4815282,2.4792874,-1.4846163,2.3921335,0.22422676
-0.0070541995,-0.003821572,0.013957742,-0.016896876,-0.0045249634,0.025521707
-1.118135,0.43529692,2.257838,-1.1953142,1.9515786,0.22675256
-1.3786101,0.48125723,2.4723525,-1.4784373,2.381057,0.22078162
0.0028996165,-0.0038995976,0.0,-7.84821e-35,-0.0040523857,0.015228019
0.0063209347,0.46850958,0.0,-1.7602566e-31,0.52040505,0.12354175
0.00052912347,0.040291067,0.0,-1.773735e-30,-0.0039634216,0.13498688
-0.0060973223,0.26586333,1.3152333,-0.010083857,0.0,0.1453832
0.124755554,4.0222466e-32,1.4502431,0.09613795,0.103695706,0.13482991
-0.0044043413,-3.9967377e-29,0.019247463,-0.02214356,-0.023139717,0.08801162
0.5479251,-2.0631645e-30,1.0270749,-0.047780223,-0.039972004,-0.09481049
0.29215384,0.0,1.2828462,-0.016764546,-0.0147731425,0.12544565
-0.004791209,0.0,-0.01397023,-0.006342059,-0.008219869,0.007793218
-1.3820889,0.4905779,2.46651,-1.4337133,0.0,0.15326226
-0.06977808,0.2667253,1.3780528,-1.3773077,0.0,0.14050692
-2.511608,0.7498169,3.3367906,-2.6926484,0.0,0.1166467
-0.004774203,-0.004084684,0.018427953,-0.009525897,-1.8652708e-36,0.041895553
0.0,-0.0039778184,0.0,-0.017087217,-0.0037722432,0.025915269
0.0,0.6323113,0.0,-0.0024795264,0.6204267,0.12378743
0.08898262,1.4860173,2.2678319e-31,-0.00079057453,5.587694e-33,-0.73869145
-0.30782464,1.8828224,-8.570277e-30,-0.3167642,4.8195927e-31,0.025470803
-0.0033097798,0.06967398,0.0,-0.013769748,1.3857141e-34,-0.071566455
0.28466666,0.9550851,0.0,0.15750584,4.5561984e-37,-0.40932122
-0.7137571,2.2887566,-2.9880602e-32,-0.7320017,-5.373009e-35,0.066401415
0.004696797,0.25406414,1.316238,2.9943373e-33,0.00466575,0.13515852
0.57869107,0.16024417,0.83606476,4.14224e-37,0.5046722,0.12226896
0.009866864,0.25274527,1.3123869,1.8522492e-32,0.08463287,0.13589837
0.20708641,0.2285881,1.1393251,2.546631e-32,0.5224955,0.120373346
-1.9494289,0.86086375,2.6635652,-3.0781484,2.0522768e-30,-0.14926936
