1,2,3,4,5,6
-0.001126079,-0.003293734,-0.019691465,-0.018483507,-0.003930982,-0.0039426736
-0.0149999205,-0.0039630025,2.3408963e-33,-2.1742752e-33,-0.004039225,-0.0006312416
-0.008066913,-0.003973618,-0.018881531,-0.008929514,0.0,-0.0040226798
-0.028002737,-0.13564728,-1.321854,-0.019742839,0.0,-0.009574424
-0.3748697,-0.08000036,-0.862897,-0.0031595884,0.0,0.003068149
-0.3152899,-0.34855708,-0.7130759,-0.11526053,0.0,0.31688407
-0.031290654,-0.0012007398,-0.10000103,-0.006608077,0.0,0.07506764
-0.0069194473,0.01571504,-0.039060675,-0.014231914,0.0,-0.0037910484
0.0013623942,-0.13959734,-1.3460401,-0.0136909345,0.0,-0.00992383
0.0104272,-0.002715591,-0.017503893,-0.0059009283,0.0,-0.0037743573
-0.0017230161,-0.0032817821,-0.019396441,-0.017927125,0.0,-0.003984831
-0.005510122,0.049031977,-0.07244521,-0.007668284,0.0,-0.0037491058
3.761755,-0.6320358,-4.0401015,3.885852,0.0,-0.019630611
2.335279,-0.35877696,-2.8503668,2.4912925,0.0,-0.03228988
0.0,-0.0039399737,7.1899545e-36,-0.010214781,-0.0040578903,-0.00043793212
-0.013607278,-0.0039938106,9.558515e-33,-7.9579894e-35,-0.004038168,-0.00035756268
-0.023663113,-0.0040141125,-7.3813917e-35,-2.1959975e-34,-0.004040849,-0.00015647402
-0.03064354,-0.0040905615,-1.5764062e-29,-1.344938e-31,-0.004036839,-0.0043750415
-0.010262321,-0.0040380647,-1.8569042e-33,4.880423e-34,0.20152275,7.8674915e-5
-0.0013813269,-0.38058865,-1.2944414e-29,-0.018543353,0.0,0.38077238
0.14738108,-1.2688264,-1.00016175e-33,0.15845637,0.0,0.062253173
-0.7447256,-0.07267622,-0.44338912,1.1356556e-30,-0.8210085,0.07768254
-0.02404924,-0.17181884,-1.3059604,-2.294236e-31,0.026081864,0.010048018
-0.0149650425,0.0009128636,-0.023650398,1.10280604e-32,-0.004039776,-0.0039836285
-0.0097352965,-0.1835546,-1.2992523,-1.6776264e-31,-1.010953,0.030378634
-0.0070290654,-0.16766806,-1.3277193,-1.5071696e-31,-0.07410654,0.0009966943
-0.04073098,-0.001505629,-0.021371614,-9.15176e-30,-0.004034873,-0.0040040994
-1.3218248,-0.130273,0.33061796,-1.9547774e-29,0.14373486,0.29604366
3.2538073,-0.76907253,-3.3335567,3.3936265,0.0,0.2955208
-0.0055247718,-0.42169416,-0.06327283,-0.008074681,0.0,0.46745485
-0.0052265106,-0.274548,-0.04577212,-0.007969062,0.0,0.2997698
0.17280687,0.08736796,-0.009535382,0.19023414,-0.2893949,-3.9444117e-34
1.7641709,0.49139154,0.0013988287,1.8209139,-1.8775699,-1.0573105e-33
3.4066176,-0.72137547,-3.7169383,3.501845,0.0,0.1269441
2.4106152,-0.5231995,-3.1285434,2.4576204,0.0,0.032062218
-0.0011391938,0.087457344,-0.11125656,-0.019572921,0.0,-0.00385581
-0.002491547,0.076680824,-0.10040555,-0.01576861,0.0,-0.003751562
-0.01739012,-0.23586655,-0.39464584,0.090431206,0.0,1.2511357e-35
0.03786511,-0.22982611,-0.39464572,0.1846571,0.0,-3.8982966e-37
0.1021837,-0.238977,-0.39464572,0.12503485,0.0,2.995455e-33
-0.0024894641,0.020141678,-0.04299036,-0.01616493,0.0,-1.376939e-35
0.0,-0.1761162,-1.3149753,-0.011632163,-0.35716853,0.014734403
0.0,-0.16470827,-1.329129,0.11461656,0.11810594,-0.002096318
0.0,0.011324704,-0.034158785,-0.018425675,-0.0040299343,-0.004094021
0.0,-0.18147565,-1.3045074,0.45525542,-0.7837991,0.026294274
0.0,-0.16571262,-1.3281257,-0.009632595,-0.004009936,-0.00084414706
0.0,-0.25432,-9.731501e-34,-0.010007045,-0.19029784,0.010416928
0.0,0.0872173,4.3293052e-35,-0.011804154,-0.1179555,0.004922338
0.0,-0.0039457646,-4.480953e-34,-0.0074359146,-0.004039534,-0.004086655
0.0,-0.0038373189,1.7725623e-34,-0.015461542,-0.0040378748,-0.0017942111
1.6118375,-2.9631894e-35,0.0222082,1.630432,-1.7516205,-0.0222082
-0.0028569736,-1.3878015e-29,-4.5168956e-5,-0.01488937,-0.004035051,4.5168956e-5
-0.03019907,-4.4223742e-35,0.025612561,-0.038269967,0.2546318,-0.025612561
-0.0028951922,9.762349e-31,-0.24223568,-0.019232282,-0.16540493,0.24223568
1.6031904,-4.2880138e-34,0.028124485,1.6142353,-1.7473085,-0.028124485
-0.004887317,1.11096705e-29,-0.01833842,-0.009474041,0.0,0.50778604
0.33399,0.0,-0.014235458,0.8526409,0.0,0.4668797
-0.009795103,0.4052077,-0.00080764183,-5.1265835e-36,0.043827686,8.193645e-36
-0.009412256,0.36397278,0.001284581,4.089625e-36,-1.0983381,-8.1941685e-35
-0.017701715,0.18827738,-0.21413457,-1.2242957e-35,-0.0040341653,8.4445187e-32
-0.0043019955,1.5883444e-31,-1.8249062e-32,-0.011004949,-0.34044966,0.3317353
0.2380855,-1.9245926e-31,-2.3745964e-32,0.26140308,-0.9944324,0.31542727
0.23640962,-9.909817e-38,8.684455e-38,0.2655946,-0.6191597,0.60218704
-0.024468154,0.042103387,-0.24503863,6.8713405e-32,-1.2227856,0.029565495
-0.69543016,-0.18208674,1.0099622,-4.3309815e-31,0.08301669,0.4291639
-0.020049471,0.035116058,-0.24403355,-4.7349333e-32,-0.8989199,0.031913806
-0.5494113,-0.082620636,0.76305425,-2.4232563e-28,0.20450135,0.27360615
-0.0077728652,0.042127915,-0.2715293,-3.0754143e-33,-0.17026164,0.012751656
-0.011507019,0.045203406,-0.26581758,1.295584e-31,-0.51275295,0.018540453
-0.015000811,0.05075939,-0.07404521,-6.314184e-32,-0.0040766625,-0.0039910865
1.5188415,0.47857738,0.0011026211,1.5613675,-1.5919516,-7.66638e-36
0.002998706,0.022537824,-0.058121942,0.008808874,0.0004072801,-1.9145506e-36
1.3351592,0.4716749,0.0010740286,1.384532,-1.3779521,8.400251e-34
1.4790322,0.49171382,0.0010705984,1.9891394,-1.6746461,-1.6068745e-33
2.4117403,-0.47422144,-3.1570342,2.4642613,0.0,-0.016597264
2.392913,-0.61220884,-2.653075,2.5467205,0.0,0.27415004
-0.003893587,0.06894727,-0.09250931,-0.012261366,0.0,-0.0037838626
-0.0014045367,0.041929193,-0.06540766,-0.01791368,0.0,-0.0037062492
2.7200873,-0.59848094,-2.9836893,2.861574,0.0,0.19116737
-0.012014205,-0.002901641,-4.195402e-30,-0.017249022,-0.009743912,-0.0012063237
-0.010785387,-0.00390214,-0.018849809,-9.32388e-33,-0.0040161945,-0.00402679
-0.0074663903,0.020331014,-0.043193553,5.289399e-32,-0.0040451433,-0.0040353877
1.4979619,0.47799188,0.0010992722,1.5438617,-1.5682365,4.2325543e-34
0.3339304,-2.4e-44,-0.011650235,0.8525415,0.0,0.1950307
-0.016819738,-0.235859,-0.39464584,0.18357204,0.0,1.6690055e-32
1.2974977,-0.4167203,-0.95829815,2.7663488,0.0,0.33534482
3.3509145,-0.42481577,-2.6215415,3.4908102,0.0,0.06308608
0.7712581,0.0184288,-0.6579113,1.0382069,0.0,0.005890271
0.0,0.0006470042,0.0006835223,-0.015231328,-0.00403346,-0.0006835223
0.0,-0.2719577,-0.24996878,-0.018489828,0.2054106,0.24996878
0.0,-0.0037188414,0.000113767055,-0.0060899653,-0.004023505,-0.000113767055
0.0,0.017489437,0.0032645578,-0.014518591,-0.0040566796,-0.0032645578
0.0,-0.047241017,-0.059182942,-0.012846803,0.44628954,0.059182942
0.023394251,-1.5952214e-30,-0.052421078,0.02265702,0.009412319,-0.0034871201
-0.0016874004,4.7011325e-35,-0.020098876,-0.013328863,-0.003549775,-0.0038807367
1.0986563,1.0252282e-31,-2.6197357,1.631499,-1.827579,-0.05053165
1.419679,-3.2255306e-32,-2.887794,1.4358528,-2.1787527,-0.020735927
1.4129145,5.0187816e-30,-2.8913505,1.4265032,-2.1360373,-0.031198526
1.2642955,1.1927082e-28,-2.7263625,1.3127421,-1.8023342,-0.065154366
-0.0032085802,0.02578389,-0.048680667,8.749384e-32,0.00039508595,-0.0040089493
-0.0061512236,-0.004486122,-0.10675832,-2.7262406e-32,0.0129523855,0.08505771
-0.39083,-0.07766042,-0.85453635,1.724e-42,0.01283446,0.0028827258
-0.020753851,-0.14815019,-1.3273413,-2.8873852e-30,0.021678623,-0.0060090213
-0.24081624,-0.10976777,-1.0861561,-1.292e-42,0.015467144,-0.002264047
0.0,0.037685074,-0.26217142,-0.008352433,-0.69032663,0.023159515
0.52751917,-0.6379471,3.0781792e-32,0.53966004,5.5395036e-32,0.043346364
-0.0021237757,-0.0040281527,2.2974073e-31,-0.016497198,4.5362834e-27,-0.00019019496
1.2855881,-1.1125002,6.239025e-32,1.3402492,-1.444909e-32,0.09169939
0.010987228,6.769155e-30,-0.05795922,0.012909346,0.03244715,-0.0031475283
-0.46151143,0.0,-0.84674644,0.1429659,0.17160356,0.24267149
-0.11193589,2.7779797e-34,-1.4693382,-0.10810495,-0.08881443,0.00034191622
-0.1100198,1.6297218e-35,-1.4710518,-0.11886654,-0.08746667,0.000530343
0.010406025,4.6356786e-31,-0.06173314,0.020578317,0.036700156,-0.0033735738
-0.43085387,0.0,-0.9225152,0.10466357,0.1199498,0.23828836
-0.007818723,-0.00419992,5.070905e-34,-0.0033664915,-0.006759073,-0.00071099284
-0.34653485,-0.3727517,4.670552e-33,0.72453,-0.2740957,0.010867396
0.0,0.011896834,-0.03473364,0.021752985,-0.0041763233,-0.004424681
0.0,-0.09981889,-1.083164,0.875057,-0.16975287,0.003843861
0.0,-0.12567927,-1.0688286,0.0012386512,-0.38511825,0.01611898
0.0,0.059546303,-0.08294093,-0.0064755473,-0.004058322,-0.0042286883
0.0,0.068717256,-0.09224516,-0.013355236,-0.004048024,-0.004305046
